607,HIL,INE557A01011,2941.05,20
608,ASTRON,INE646X01014,25.1,20
609,CANBK,INE476A01014,332.3,20
610,TVSMOTOR,INE494B01023,1342.9,20
611,PNCINFRA,INE195J01029,347.9,20
612,VISHAL,INE755Q01025,16.75,20
613,GAEL,INE036B01030,237,20
614,MUNJALAU,INE672B01032,54.05,20
615,UNICHEMLAB,INE351A01035,384.3,20
616,ESTER,INE778B01029,110.25,20
617,SRF,INE647A01010,2175.35,20
618,TIPSINDLTD,INE716B01029,274.4,20
619,DSPN50ETF,INF740KA1CL0,198,6
620,GEOJITFSL,INE007B01023,47.35,20
621,SEPC,INE964H01014,10.55,25.56
622,CHALET,INE427F01016,449.35,20
623,MAMFGETF,INF769K01IB1,94.34,20
624,BANKINDIA,INE084A01016,77.65,20
625,ARIES,INE298I01015,166.4,20
626,ZYDUSLIFE,INE010B01027,584.85,20
627,GABRIEL,INE524A01029,203,20
628,DCMSRIND,INE843D01027,83.1,20
629,KARURVYSYA,INE036D01028,128.95,20
630,ADANIENT,INE423A01024,2422.9,31.05
631,GODFRYPHLP,INE260B01028,1661.6,20
632,EIFFL,INE546V01010,166.4,20
633,SATINDLTD,INE065D01027,100.55,20
634,SBCL,INE386D01027,678.7,21.8
635,SOBHA,INE671H01015,562.4,20
636,DATAMATICS,INE365B01017,610.05,21.6
637,PGHL,INE199A01012,5073.35,20
638,PAYTM,INE982J01020,806.75,20
639,CDSL,INE736A01011,1200.05,20
640,MUTHOOTFIN,INE414G01012,1270.85,20
641,GARFIBRES,INE276A01018,3149.4,20
642,HDFCVALUE,INF179KC1DK8,101,20
643,MAHLIFE,INE813A01018,483.4,20
644,JKTYRE,INE573A01042,250,20
645,NAHARSPING,INE290A01027,262.9,20
646,UBL,INE686F01025,1484.45,20
647,SGBFEB24,IN0020150101,5894.99,10
648,WESTLIFE,INE274F01020,877.7,20
649,BFINVEST,INE878K01010,383.25,20.89
650,COFORGE,INE591G01017,4696.95,20
651,HNGSNGBEES,INF204KB19I1,276.59,9.37
652,AAVAS,INE216P01012,1552.8,20
653,ENGINERSIN,INE510A01028,120.2,20
654,KELLTONTEC,INE164B01022,73.25,20
655,RAJMET,INE00KV01022,9.95,100
656,AFFLE,INE00WC01027,1070.15,20
657,VAIBHAVGBL,INE884A01027,304.25,20
658,WSTCSTPAPR,INE976A01021,486.7,20
659,IRISDOREME,INE01GN01017,438.1,20
660,KPRMILL,INE930H01031,622.55,20
661,EMKAY,INE296H01011,75.75,20
662,TFCILTD,INE305A01015,84.25,20
663,MHRIL,INE998I01010,307.8,20
664,MARINE,INE01JE01028,57.5,20.47
665,EIHAHOTELS,INE276C01014,513.5,20
666,ONGC,INE213A01029,164.6,11.78
667,KOTAKNV20,INF174K01Z71,111.51,20
668,SARVESHWAR,INE324X01018,69,20
669,ASHAPURMIN,INE348A01023,118.65,22.63
670,GODREJCP,INE102D01028,1061.85,20
671,ZODIACLOTH,INE206B01013,101.1,20
672,LGBBROSLTD,INE337A01034,1194.55,20
673,ANGELONE,INE732I01013,1740.45,20
674,MOGSEC,INF247L01AK4,52.33,10
675,ZFCVINDIA,INE342J01019,12021.4,20
676,HITECHCORP,INE120D01012,222.05,100
677,HEROMOTOCO,INE158A01026,3102.6,9.78
678,MAM150ETF,INF769K01IC9,13.62,6
679,IONEXCHANG,INE570A01022,505.85,20
680,DHARMAJ,INE00OQ01016,170.4,20
681,GODREJPROP,INE484J01027,1599.35,20
682,JPASSOCIAT,INE455F01025,8.25,22.96
683,SBIETFCON,INF200KA1X17,85.54,20
684,RBA,INE07T201019,112.05,20
685,EVEREADY,INE128A01029,340.45,20
686,IGL,INE203G01027,486.75,20
687,GICRE,INE481Y01014,189,20
688,KOTHARIPET,INE720A01015,79.3,20
689,DPWIRES,INE864X01013,560.55,20.69
690,APOLLOHOSP,INE437A01024,5257,11.39
691,IPL,INE0D6701023,222,20
692,NAHARPOLY,INE308A01027,243.7,22.07
693,KEC,INE389H01022,585.4,20
694,SAIL,INE114A01011,90,20
695,SPIC,INE147A01011,69.65,21.85
696,KSOLVES,INE0D6I01015,1072.45,20
697,MASFIN,INE348L01012,760.6,20
698,LICHSGFIN,INE115A01026,392.85,20
699,INDIGO,INE646L01027,2703.75,20
700,TATASTEEL,INE081A01020,115.15,12.71
701,NSIL,INE023A01030,2478.45,20
702,SGBMAY29I,IN0020210053,5806.04,10
703,IDBI,INE008A01015,58.8,20
704,WORTH,INE196Y01018,94.5,20
705,REPL,INE364Z01019,181.2,20
706,SGBJAN26,IN0020170166,5781.01,10
707,ZENSARTECH,INE520A01027,387.9,20
708,SUPERHOUSE,INE712B01010,209.5,21.27
709,AXISGOLD,INF846K01W80,50.3,20
710,SMSPHARMA,INE812G01025,92.95,20
711,FIEMIND,INE737H01014,1834.25,20
712,MEDPLUS,INE804L01022,834.75,20
713,CARYSIL,INE482D01024,711.6,20
714,OSWALAGRO,INE142A01012,30.05,22.4
715,PIXTRANS,INE751B01018,982.6,20
716,ANDHRSUGAR,INE715B01021,110.3,20
717,SHK,INE500L01026,116.05,20
718,NUVOCO,INE118D01016,353.5,20
719,CUB,INE491A01021,128.95,20
720,AGSTRA,INE583L01014,57.65,20
721,FIVESTAR,INE128S01021,654.95,20
722,SAGCEM,INE229C01021,202.2,20
723,JAYBARMARU,INE571B01028,296.85,20.74
724,MENONBE,INE071D01033,141.95,20
725,JINDWORLD,INE247D01039,322.4,20.33
726,RVNL,INE415G01027,120.95,21.97
727,SATIN,INE836B01017,174.4,20
728,DHANBANK,INE680A01011,19.05,20
729,SUMMITSEC,INE519C01017,805.9,20
730,BAJAJFINSV,INE918I01026,1592.4,11.82
731,AURUM,INE898S01029,126.55,20
732,NEULANDLAB,INE794A01010,2998.2,23.22
733,BEML,INE258A01016,1613.85,20
734,GPPL,INE517F01014,122.2,20
735,SUNDARMFIN,INE660A01013,2629.6,20
736,JINDALPOLY,INE197D01010,651.7,20
737,EBBETF0425,INF754K01LD3,1139.77,6
738,KUANTUM,INE529I01021,192.85,20.04
739,V2RETAIL,INE945H01013,138.9,100
740,RBLBANK,INE976G01028,193.9,20.04
741,HEALTHY,INF209KB10C2,9.14,20
742,FINOPB,INE02NC01014,279.2,20
743,OLECTRA,INE260D01016,1317.2,22.91
744,APOLSINHOT,INE451F01024,1369.2,100
745,MINDACORP,INE842C01021,301.85,20
746,LUMAXIND,INE162B01018,2275.75,20
747,VINATIORGA,INE410B01037,1810.1,20
748,RELIANCE,INE002A01018,2764.7,9.22
749,IMAGICAA,INE172N01012,49.1,26.41
750,ANURAS,INE930P01018,986.15,20
751,AHLUCONT,INE758C01029,673.3,20
752,TALBROAUTO,INE187D01011,800.7,20
753,DEEPAKFERT,INE501A01019,609.2,20
754,HAPPSTMNDS,INE419U01012,994.6,20
755,UNIPARTS,INE244O01017,593.7,20
756,SFL,INE916U01025,1184.05,20
757,IWEL,INE0FLR01028,2443.5,20.03
758,JOCIL,INE839G01010,190.55,20
759,SUVENPHAR,INE03QK01018,484.85,20
760,KOTAKBANK,INE237A01028,1866.6,9
761,MOLDTECH,INE835B01035,239.8,26.36
762,INFY,INE009A01021,1348.6,9.85
763,GNA,INE934S01014,909.7,20
764,MAESGETF,INF769K01GS9,31.18,20
765,RAMCOIND,INE614A01028,169.15,20
766,MAGADSUGAR,INE347W01011,412.25,20
767,IFBIND,INE559A01017,832.45,20
768,MANAKALUCO,INE859Q01017,23.6,21.35
769,SHAREINDIA,INE932X01018,1246.8,20
770,DHANUKA,INE435G01025,775.9,20
771,SHANKARA,INE274V01019,738.15,20
772,ICICICONSU,INF109KC1V42,85.54,20
773,LATENTVIEW,INE0I7C01011,369.85,20
774,VARROC,INE665L01035,350.2,20
775,UDAICEMENT,INE225C01029,26.05,20
776,KANSAINER,INE531A01024,305.25,20
777,MOKSH,INE514Y01020,11.15,20
778,SBIN,INE062A01020,588.55,10.05
779,ICICIGOLD,INF109KC1NT3,51.68,20
780,DELTACORP,INE124G01033,246.7,20
781,LINDEINDIA,INE473A01011,4430.8,20
782,INDIANCARD,INE061A01014,227,20
783,AXISBNKETF,INF846K01X63,454.81,20
784,CAMLINFINE,INE052I01032,158.65,20
785,ELECTHERM,INE822G01016,80.15,100
786,PRESTIGE,INE811K01011,583.1,20
787,DICIND,INE303A01010,464.55,20
788,GRASIM,INE047A01021,1767.7,9.21
789,NHPC,INE848E01016,46.85,20
790,SHILPAMED,INE790G01031,302.25,20
791,ARIHANTCAP,INE420B01036,39.3,20
792,INTLCONV,INE575C01027,76.25,20
793,DYNPRO,INE256H01015,279.7,21.95
794,NGLFINE,INE887E01022,1960.2,20
795,TECHM,INE669C01036,1161.45,11.03
796,SGBDEC2513,IN0020170158,5890,10
797,REDINGTON,INE891D01026,189.15,20
798,ALKEM,INE540L01014,3514.05,20
799,TNPL,INE107A01015,214.05,20
800,MAGOLDETF,INF769K01JP9,59,20
801,NTPC,INE733E01010,192.4,9
802,ICICIALPLV,INF109KC1N59,197.37,20
803,PIDILITIND,INE318A01026,2638.85,20
804,HERITGFOOD,INE978A01027,221.45,20
805,RENUKA,INE087H01022,43.15,21.09
806,GANECOS,INE845D01014,1039.2,20
807,JINDALSAW,INE324A01024,314.75,20.24
808,NECLIFE,INE023H01027,21.25,20
809,LICI,INE0J1Y01017,621.8,20
810,IBULHSGFIN,INE148I01020,123.65,20.11
811,UNIENTER,INE037A01022,167.65,20
812,PPLPHARMA,INE0DK501011,91.8,20
813,HDFCMID150,INF179KC1FA4,135.8,6.41
814,CENTUM,INE320B01020,1352.1,23.4
815,ASTEC,INE563J01010,1311,20
816,PRAKASHSTL,INE696K01024,4.4,28.71
817,SUNFLAG,INE947A01014,202.95,22.17
818,HMVL,INE871K01015,61.25,100
819,SAKHTISUG,INE623A01011,24.75,24.53
820,JBCHEPHARM,INE572A01028,2449.75,20
821,LINCOLN,INE405C01035,409.15,20
822,SGBNOV26,IN0020180314,5775,10
823,SGBSEP28VI,IN0020200195,5860.03,10
824,RELAXO,INE131B01039,906.05,20
825,SGBDEC25,IN0020170125,5822.01,10
826,JAMNAAUTO,INE039C01032,111.4,20
827,HINDWAREAP,INE05AN01011,546.2,20.37
828,RAMRAT,INE207E01023,292.45,20
829,KABRAEXTRU,INE900B01029,441.8,22.42
830,MANGLMCEM,INE347A01017,306.05,20
831,CMSINFO,INE925R01014,378.4,20
832,SASTASUNDR,INE019J01013,287,20
833,INFRABEES,INF732E01268,609.05,20
834,ARVINDFASN,INE955V01021,348.2,20
835,JAICORPLTD,INE070D01027,174.55,20
836,SBICARD,INE018E01016,834.3,20
837,JINDRILL,INE742C01031,382.7,21.56
838,TEGA,INE011K01018,1006.45,20
839,PHOENIXLTD,INE211B01039,1573.6,20
840,VLSFINANCE,INE709A01018,161.45,20
841,AUROPHARMA,INE406A01037,736.4,20
842,HINDMOTORS,INE253A01025,14.35,20
843,CERA,INE739E01017,7269.25,20
844,KOTAKMID50,INF174KA1IB3,103.54,7.86
845,BBETF0432,INF754K01OB1,1078.53,6
846,GATEWAY,INE079J01017,71.2,20
847,SUPRAJIT,INE399C01030,434.55,20
848,INDNIPPON,INE092B01025,431.05,20
849,ORIENTPPR,INE592A01026,41.55,20
850,HINDUNILVR,INE030A01027,2684.5,9
851,LUPIN,INE326A01037,914.2,20
852,TIRUMALCHM,INE338A01024,194.5,20
853,JSWISPL,INE743C01021,37.1,20
854,HERCULES,INE688E01024,260.65,20
855,ITBEES,INF204KB15V2,30.81,20
856,VRLLOG,INE366I01010,699.65,20
857,SETFGOLD,INF200KA16D8,51.57,20
858,AURIONPRO,INE132H01018,985.1,100
859,AHLADA,INE00PV01013,111.6,20.31
860,DPABHUSHAN,INE266Y01019,272.15,20
861,SUDARSCHEM,INE659A01023,483.3,20
862,NUCLEUS,INE096B01018,1075.3,23.07
863,AAKASH,INE087Z01024,6.05,100
864,BSLSENETFG,INF209KB10E8,63.73,6
865,LAURUSLABS,INE947Q01028,356.8,20
866,SUPREMEIND,INE195A01028,3189.8,20
867,TEMBO,INE869Y01010,231.35,100
868,LTIM,INE214T01019,4924.25,20
869,AMARAJABAT,INE885A01032,679.45,20
870,IBREALEST,INE069I01010,62.95,23.95
871,KAMDHENU,INE390H01012,313.5,20.22
872,KSB,INE999A01015,2070.5,20
873,SYMPHONY,INE225D01027,886.2,20
874,ATFL,INE209A01019,854.5,20
875,ARTEMISMED,INE025R01021,122.15,20.41
876,SGBOCT26,IN0020180249,5800.41,10
877,HINDOILEXP,INE345A01011,212,20
878,MON100,INF247L01AP3,120.86,7.96
879,VIPIND,INE054A01027,595,20
880,SUPRIYA,INE07RO01027,241.05,20
881,PTC,INE877F01012,112.75,20
882,KHADIM,INE834I01025,219.55,20
883,HDFCAMC,INE127D01025,2282.75,20
884,JUSTDIAL,INE599M01018,757.5,20
885,SURYALAXMI,INE713B01026,59.85,20
886,TATAMTRDVR,IN9155A01020,338.25,20
887,ACE,INE731H01025,615.4,20
888,THOMASCOOK,INE332A01027,76.9,20
889,SGBJ28VIII,IN0020190537,5802.1,10
890,LIQUIDETF,INF740KA1EU7,1000,10
891,VIKASECO,INE806A01020,3.15,23.51
892,UJJIVANSFB,INE551W01018,42.05,20
893,GOLDIAM,INE025B01025,129.95,20
894,EMAMIPAP,INE830C01026,116.85,20
895,KALYANKJIL,INE303R01014,174.2,20
896,SYRMA,INE0DYJ01015,449.55,20
897,HDFCNEXT50,INF179KC1DA9,444.45,8.54
898,SPANDANA,INE572J01011,721.4,20
899,LICNFNHGP,INF767K01PC8,206.29,6.72
900,BALRAMCHIN,INE119A01028,382.45,20
901,PATELENG,INE244B01030,39.2,100
902,BPL,INE110A01019,59.7,20.32
903,GPTINFRA,INE390G01014,70.4,100
904,SHIVATEX,INE705C01020,121.7,20.66
905,TATAELXSI,INE670A01012,7453.15,20
906,MIRCELECTR,INE831A01028,21.65,25.77
907,MEGASTAR,INE00EM01016,312.8,100
908,SGBMAR31IV,IN0020220169,6018.4,10
909,DBL,INE917M01012,250.45,20
910,URJA,INE550C01020,9.9,25.47
911,SGBJAN30IX,IN0020210236,5849.15,10
912,AARTISURF,INE09EO01013,609.8,20
913,XPROINDIA,INE445C01015,912.25,21.58
914,SIS,INE285J01028,432.15,20
915,ICICILIQ,INF109KC1KT9,1000,10
916,EXCELINDUS,INE369A01029,953.65,20
917,PNBHOUSING,INE572E01012,606.2,20
918,LIKHITHA,INE060901027,271.25,20
919,PSUBNKBEES,INF204KB16I7,49.24,20
920,ADANIPORTS,INE742F01042,729.9,18.34
921,NIF100BEES,INF204K014N5,201.32,6.05
922,HINDZINC,INE267A01025,330.95,20
923,NYKAA,INE388Y01029,146.85,20
924,CENTEXT,INE281A01026,9.9,20.3
925,JISLJALEQS,INE175A01038,42.1,20.57
926,J&KBANK,INE168A01041,69.15,20
927,PENIND,INE932A01024,82.75,21.89
928,KOTAKNIFTY,INF174K014P6,208.01,6
929,SGBSEP29VI,IN0020210145,5840,10
930,PSB,INE608A01012,33,20.55
931,VIJAYA,INE043W01024,464.15,20
932,BANCOINDIA,INE213C01025,312,20
933,BANARBEADS,INE655B01011,84,20
934,METROPOLIS,INE112L01020,1450.95,20
935,AKZOINDIA,INE133A01011,2699.5,20
936,BALAJITELE,INE794B01026,43.55,20
937,OMAXE,INE800H01010,49.3,20
938,BSLNIFTY,INF209KB19D1,21.99,6
939,TTKPRESTIG,INE690A01028,761.25,20
940,HGINFRA,INE926X01010,882.5,20
941,PCBL,INE602A01031,168.25,20
942,INDBANK,INE841B01017,27.4,22.96
943,TATACOMM,INE151A01013,1638.4,20
944,AGRITECH,INE449G01018,99.35,21.87
945,PITTIENG,INE450D01021,379.5,20
946,SMCGLOBAL,INE103C01036,73.35,20
947,DATAPATTNS,INE0IX101010,1956.95,20
948,MMFL,INE227C01017,911.4,20
949,ORIENTHOT,INE750A01020,87.8,20
950,KIMS,INE967H01017,1840.05,20
951,SUVEN,INE495B01038,61.6,20
952,NRAIL,INE740D01017,294.65,20
953,SILVERETF,INF789F1AYK6,70.87,20
954,VIRINCHI,INE539B01017,41.25,100
955,RAINBOW,INE961O01016,1070.25,20
956,AXISBPSETF,INF846K01Z04,11.04,20
957,ICICIAUTO,INF109KC1Y49,158.09,20
958,TEXRAIL,INE621L01012,80.9,20.7
959,SUNDRMFAST,INE387A01021,1239.95,20
960,ASHOKLEY,INE208A01029,166.4,20
961,HDFCNIFTY,INF179KC1965,211.76,6
962,AKSHARCHEM,INE542B01011,241.55,20
963,KOTAKBKETF,INF174K01F59,457.02,20
964,AMBER,INE371P01015,2224.9,20
965,VESUVIUS,INE386A01015,2514.9,20
966,GSPL,INE246F01010,298.15,20
967,SAKAR,INE732S01012,245.75,21.88
968,KOTAKIT,INF174KA1GC5,30.6,20
969,UCALFUEL,INE139B01016,126.9,20
970,LOVABLE,INE597L01014,126.9,20
971,SGBDC27VII,IN0020190461,5800,10
972,CHEVIOT,INE974B01016,1223.75,20
973,TATAMOTORS,INE155A01022,628.5,13.48
974,HLEGLAS,INE461D01028,666.95,20
975,THYROCARE,INE594H01019,529.8,20
976,SGBNOV25IX,IN0020170117,5780,10
977,COMPINFO,INE070C01037,14.9,22.41
978,RADHIKAJWE,INE583V01021,35.6,20.64
979,NIFTYQLITY,INF209KB15K4,15.92,20
980,FORCEMOT,INE451A01017,2596.3,20
981,HESTERBIO,INE782E01017,1723.4,20
982,WINDLAS,INE0H5O01029,337.25,20
983,BATAINDIA,INE176A01028,1696.55,20
984,BDL,INE171Z01018,1231.6,20
985,INFIBEAM,INE483S01020,15.35,20
986,ORIENTELEC,INE142Z01019,257.9,20
987,TNPETRO,INE148A01019,82.45,20
988,SPENCERS,INE020801028,61.8,20
989,DCM,INE498A01018,67.95,21.67
990,CSBBANK,INE679A01013,294.4,20
991,HILTON,INE788H01017,168.25,100
992,MOLDTKPAC,INE893J01029,1075.8,20
993,JKCEMENT,INE823G01014,3351.8,20
994,PILANIINVS,INE417C01014,1909.3,20
995,WABAG,INE956G01038,510.45,20
996,AVANTIFEED,INE871C01038,405.2,20
997,COSMOFIRST,INE757A01017,661.65,20
998,AKSHOPTFBR,INE523B01011,8.3,20
999,UTISENSETF,INF789FB1X58,699.62,7.22
1000,ASHOKA,INE442H01029,87,20
1001,RATNAMANI,INE703B01027,2423.1,20
1002,POLYMED,INE205C01021,1144.8,20
1003,COROMANDEL,INE169A01031,964.35,20
1004,CIEINDIA,INE536H01010,546.1,20
1005,SGBDEC26,IN0020180389,5964,10
1006,SUNCLAYLTD,INE105A01035,4783.7,20
1007,SURYAROSNI,INE335A01012,799.6,20
1008,GLENMARK,INE935A01035,670.6,20
1009,LT,INE018A01030,2474.55,9
1010,ICICILOVOL,INF109KB10T8,158.88,20
1011,STARHEALTH,INE575P01011,617.6,20
1012,UTINEXT50,INF789F1AUW9,46.56,9.83
1013,TVSSRICHAK,INE421C01016,3149.45,20
1014,AXISBANK,INE238A01034,953.2,10.08
1015,BGRENERGY,INE661I01014,57.2,20.33
1016,MAHASTEEL,INE451L01014,71.9,100
1017,TRACXN,INE0HMF01019,92.4,20
1018,RAILTEL,INE0DD101019,133.55,20
1019,ACCELYA,INE793A01012,1307.5,20
1020,BSLGOLDETF,INF209KB18D3,52.97,20
1021,COASTCORP,INE377E01016,256.75,20
1022,DYCL,INE600Y01019,359.85,20
1023,ADSL,INE102I01027,108.15,21.43
1024,JSWENERGY,INE121E01018,309.55,20
1025,BARBEQUE,INE382M01027,655.6,20
1026,VISAKAIND,INE392A01021,84.1,20
1027,TNIDETF,INF277KA1364,60.03,20
1028,KRISHANA,INE506W01012,444.25,20
1029,ELECTCAST,INE086A01029,57.95,20
1030,SUNDARMHLD,INE202Z01029,101.7,20
1031,VETO,INE918N01018,114.05,20
1032,SMLISUZU,INE294B01019,1052.95,20.01
1033,CAPACITE,INE264T01014,207,20.4
1034,BSE,INE118H01025,700.1,20
1035,AJMERA,INE298G01027,381.95,20.14
1036,IPCALAB,INE571A01038,765.25,20
1037,FDC,INE258B01022,329,20
1038,INSECTICID,INE070I01018,439,20
1039,TASTYBITE,INE488B01017,13516.55,20
1040,GREENLAM,INE544R01021,464.75,20
1041,AEGISCHEM,INE208C01025,362.85,20
1042,VARDHACRLC,INE116G01013,54.25,20
1043,CENTRALBK,INE483A01010,30.35,20
1044,KIOCL,INE880L01014,186.45,20
1045,HINDPETRO,INE094A01015,295.15,20
1046,NDL,INE875G01030,19.95,21.22
1047,KCPSUGIND,INE790B01024,24.7,20
1048,BAJFINANCE,INE296A01024,7444,12.1
1049,NLCINDIA,INE589A01014,110.5,20
1050,NV20BEES,INF204KB18I3,112.42,20
1051,LTGILTBEES,INF204KB1882,24.19,10
1052,KESORAMIND,INE087A01019,63.5,20
1053,INGERRAND,INE177A01018,2848.3,20
1054,ABBOTINDIA,INE358A01014,23693.2,20
1055,PARADEEP,INE088F01024,62.85,20
1056,ONMOBILE,INE809I01019,79.4,20.64
1057,ADFFOODS,INE982B01019,1055.6,20
1058,ICICIBANKP,INF109KC1E35,227.06,20
1059,BRNL,INE727S01012,30.7,20.75
1060,POCL,INE063E01046,389.45,20
1061,UNIVCABLES,INE279A01012,387.85,20.95
1062,HEUBACHIND,INE492A01029,334.55,20
1063,MANAKSTEEL,INE824Q01011,46.95,22.34
1064,DEN,INE947J01015,34.9,20
1065,SCI,INE109A01011,101.4,20
1066,AVALON,INE0LCL01028,614.15,20
1067,ENIL,INE265F01028,133.25,20
1068,RUPA,INE895B01021,274.8,20
1069,IOC,INE242A01010,98.1,20
1070,GENCON,INE854S01022,52.4,100
1071,KANPRPLA,INE694E01014,110.1,20
1072,OBEROIRLTY,INE093I01010,1040.95,20
1073,MAN50ETF,INF769K01EG9,204.39,6
1074,STEL,INE577L01016,167.4,20
1075,BALKRISIND,INE787D01026,2340.3,20
1076,IEX,INE022Q01020,123.9,20
1077,SPORTKING,INE885H01011,833.6,20
1078,UNIDT,INE961D01019,207.3,20
1079,AXISCADES,INE555B01013,483.45,100
1080,DSPGOLDETF,INF740KA1SW3,58.7,20
1081,ENDURANCE,INE913H01037,1703.75,20
1082,MIDHANI,INE099Z01011,321.35,20
1083,PAR,INE04LG01015,197.3,100
1084,DREAMFOLKS,INE0JS101016,654.6,20
1085,ZOTA,INE358U01012,393.1,20
1086,ANUP,INE294Z01018,1957.3,20
1087,PTL,INE034D01049,37.1,20
1088,ELIN,INE050401020,157.4,20
1089,KOTAKALPHA,INF174KA1IA5,31.15,20
1090,RTNPOWER,INE399K01017,5,24.27
1091,INDHOTEL,INE053A01029,391.95,20
1092,GANDHITUBE,INE524B01027,583.35,20
1093,PDMJEPAPER,INE865T01018,40.8,20
1094,HIMATSEIDE,INE049A01027,129.8,20.07
1095,AUTOBEES,INF204KC1337,157.9,20
1096,GENESYS,INE727B01026,295.8,20.75
1097,PNB,INE160A01022,60.45,20
1098,ISGEC,INE858B01029,693,20
1099,BIOFILCHEM,INE829A01014,45.1,21.11
1100,SEAMECLTD,INE497B01018,748.8,23.26
1101,FSL,INE684F01012,126,20
1102,NIPPOBATRY,INE567A01028,441.7,20
1103,HARIOMPIPE,INE00EV01017,644.1,20
1104,ULTRACEMCO,INE481G01011,8325.9,9
1105,ASTRAZEN,INE203A01020,3753.85,20
1106,TECH,INF209KB11D8,30.08,20
1107,PRINCEPIPE,INE689W01016,638.45,20
1108,BANKBARODA,INE028A01039,204.85,20
1109,PDSL,INE111Q01021,354.4,20
1110,CENTENKA,INE485A01015,424.75,20
1111,DSPQ50ETF,INF740KA1QL0,175.15,20
1112,ICICIGI,INE765G01017,1346.4,20
1113,GHCL,INE539A01019,524,20
1114,ICICINXT50,INF109KC1NS5,45.51,6.78
1115,QNIFTY,INF082J01028,2066.63,6
1116,SUNPHARMA,INE044A01036,1072.25,9
1117,GUJAPOLLO,INE826C01016,215.75,20
1118,APOLLO,INE713T01028,48.35,21.6
1119,QGOLDHALF,INF082J01408,49.95,20
1120,RAMCOCEM,INE331A01037,934.45,20
1121,TIIL,INE545H01011,1637.35,23.54
1122,PPL,INE050001010,180.5,20
1123,GLAND,INE068V01023,1104.3,20
1124,BEL,INE263A01024,127.4,20
1125,SAKSOFT,INE667G01023,315.9,23.17
1126,HONDAPOWER,INE634A01018,2165.1,20
1127,BLKASHYAP,INE350H01032,43.7,20
1128,REVATHI,INE617A01013,1572.9,100
1129,SKIPPER,INE439E01022,163.85,24.39
1130,SGBNOV23,IN0020150085,5898,10
1131,FUSION,INE139R01012,598.75,20
1132,MAHESHWARI,INE263W01010,71.85,100
1133,RKEC,INE786W01010,60.4,27.7
1134,CONCOR,INE111A01025,677.25,20
1135,SWARAJENG,INE277A01016,2031.9,20
1136,SGBDEC25XI,IN0020170133,5800.01,10
1137,UGROCAP,INE583D01011,225.5,20
1138,SCPL,INE501Y01019,389.1,100
1139,GAIL,INE129A01019,109.3,20
1140,HPAL,INE0GSL01016,442.3,20
1141,MANXT50,INF769K01FN2,446.09,6.41
1142,AVADHSUGAR,INE349W01017,541.65,20
1143,PURVA,INE323I01011,103.25,20
1144,ICICIM150,INF109KC1G82,137.88,6.57
1145,LSIL,INE093R01011,29.75,27.57
1146,FAIRCHEMOR,INE0DNW01011,1246.25,20
1147,PATANJALI,INE619A01035,1212.05,100
1148,CREDITACC,INE741K01010,1292.2,20
1149,INDOAMIN,INE760F01028,110.75,21.15
1150,DELHIVERY,INE148O01028,397.9,20
1151,ABFRL,INE647O01011,217.9,20
1152,SYNCOMF,INE312C01025,7.35,20
1153,LICNETFN50,INF767K01OS7,210.03,6.73
1154,FINPIPE,INE183A01024,171.95,20
1155,SGBJU29III,IN0020210087,5817.42,10
1156,VSSL,INE050M01012,191.05,20
1157,IOB,INE565A01014,26.35,20
1158,AMBIKCO,INE540G01014,1596.65,20
1159,TMB,INE668A01016,434.15,20
1160,SCHAEFFLER,INE513A01022,3066.75,20
1161,DEVIT,INE060X01026,133,100
1162,VIKASLIFE,INE161L01027,3.1,20
1163,JTEKTINDIA,INE643A01035,149.65,20
1164,BUTTERFLY,INE295F01017,1205.4,20
1165,ICICIPRULI,INE726G01019,594.25,20
1166,GRWRHITECH,INE291A01017,866.5,20
1167,QUICKHEAL,INE306L01010,164.1,20
1168,CHOICEIN,INE102B01014,341.9,20
1169,HATSUN,INE473B01035,973.25,20
1170,ISEC,INE763G01038,609.05,20
1171,SUZLON,INE040H01021,17.95,27.15
1172,ABCAPITAL,INE674K01013,183.8,20
1173,PRECWIRE,INE372C01037,91.05,20.72
1174,UTIAMC,INE094J01016,798.2,20
1175,ASALCBR,INE073G01016,413,20
1176,BHARATRAS,INE838B01013,9272.85,20
1177,TIMETECHNO,INE508G01029,133.3,20
1178,NILAINFRA,INE937C01029,6,22.58
1179,BAJAJCON,INE933K01021,196.1,20
1180,GLOBUSSPR,INE615I01010,1255,20
1181,MANINFRA,INE949H01023,112.45,20
1182,DIXON,INE935N01020,4386.35,20
1183,GOCLCORP,INE077F01035,318.95,20
1184,20MICRONS,INE144J01027,93.35,100
1185,MPSLTD,INE943D01017,1097.8,21.43
1186,THEMISMED,INE083B01016,1477.4,20
1187,MSUMI,INE0FS801015,58.55,20
1188,CYIENT,INE136B01020,1448.55,20
1189,SGBMAY28,IN0020200088,5801.06,10
1190,AMRUTANJAN,INE098F01031,729.1,20
1191,GRAUWEIL,INE266D01021,111,20
1192,NATIONALUM,INE139A01034,83.5,20
1193,KSCL,INE455I01029,568.5,20
1194,BHARTIARTL,INE397D01024,891.9,9
1195,DALBHARAT,INE00R701025,2068,20
1196,BEPL,INE922A01025,93.7,20
1197,DALMIASUG,INE495A01022,373.65,20
1198,BCLIND,INE412G01016,483.85,20
1199,SILVER,INF209KB19F6,72.65,20
1200,STAR,INE939A01011,434,20
