20 MICRONS LTD                ,20MICRONS ,BE,N,0000093.35,0000093.35,0000094.00,0000092.05,0000093.70,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
21ST CENTURY MGMT SERVICE     ,21STCENMGM,EQ,N,0000020.70,0000020.70,0000020.70,0000020.30,0000020.30,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
360 ONE WAM LIMITED           ,360ONE    ,EQ,N,0000487.90,0000491.50,0000505.00,0000490.50,0000502.45,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
3I INFOTECH LIMITED           ,3IINFOLTD ,EQ,N,0000033.05,0000033.50,0000034.45,0000033.10,0000033.85,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
3M INDIA LIMITED              ,3MINDIA   ,EQ,N,0027972.40,0028200.00,0028577.70,0027905.25,0028454.90,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
3P LAND HOLDINGS LIMITED      ,3PLAND    ,BE,N,0000019.70,0000019.95,0000020.30,0000019.30,0000019.40,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
3RD ROCK MULTIMEDIA LTD       ,3RDROCK   ,IT,N,0000061.20,0000061.20,0000061.20,0000061.20,0000061.20,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
5PAISA CAPITAL LIMITED        ,5PAISA    ,EQ,N,0000409.05,0000408.45,0000430.00,0000408.40,0000417.80,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
63 MOONS TECHNOLOGIES LTD     ,63MOONS   ,EQ,N,0000245.30,0000246.00,0000253.45,0000242.30,0000247.50,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
7.34 NCD 19FEB28 TR1 SR2      ,IRFC      ,N4,N,0001129.11,0001169.90,0001169.90,0001159.71,0001159.71,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
7.64% TAX FREE TRI SRIIB      ,NABARD    ,N2,N,0001150.00,0001150.10,0001150.10,0001150.10,0001150.10,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
7.64% TAX FREETRI SR2B        ,HUDCO     ,N8,N,0001154.41,0001155.90,0001156.00,0001155.90,0001156.00,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
7.69% TAX FREETRII SR2B       ,HUDCO     ,N9,N,0001165.69,0001165.20,0001175.00,0001165.00,0001168.99,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
7.74% TAX FREE NCD            ,IREDA     ,N7,N,0001160.00,0001160.00,0001160.00,0001160.00,0001160.00,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
8.20 NCD05MAR27 FV 1000       ,HUDCO     ,N2,N,0001120.00,0001120.00,0001124.99,0001120.00,0001124.99,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
8.30% TAX FREE NCD            ,PFC       ,N5,N,0001152.00,0001150.00,0001152.10,0001150.00,0001152.00,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
8.49% SEC NON-CUM RED NCD     ,NTPC      ,N7,N,0000010.37,0000010.36,0000010.42,0000010.36,0000010.37,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
8.52% TAX FREE TR I S IB      ,NHAI      ,N4,N,0001042.11,0001058.88,0001058.88,0001053.46,0001053.46,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
8.66%S-R-NCD SERIES 1B        ,NTPC      ,N4,N,0001058.00,0001057.05,0001072.97,0001057.05,0001072.97,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
8.72% UNSECURED NCD           ,M&MFIN    ,N1,N,0001015.00,0001020.00,0001020.00,0001020.00,0001020.00,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
8.75% TAX FREE TR I S IIB     ,NHAI      ,N6,N,0001205.00,0001206.00,0001206.00,0001203.90,0001203.90,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
8.76% TAX FREETRI SR2B        ,HUDCO     ,ND,N,0001215.85,0001215.85,0001215.85,0001208.00,0001208.00,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
8.92% SEC RED BOND S3B        ,NHPC      ,N6,N,0001295.00,0001294.90,0001295.00,0001294.90,0001295.00,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
8.92% TAX FREE NCD            ,PFC       ,N8,N,0001321.01,0001322.50,0001328.99,0001321.01,0001328.99,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
9.00% UNSECURED NCD           ,M&MFIN    ,N2,N,0001024.16,0001023.00,0001033.00,0001023.00,0001031.00,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
9.01% TAX FREETRII SR3B       ,HUDCO     ,NE,N,0001331.00,0001334.00,0001341.00,0001333.00,0001335.01,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
9.90 % SRNCD SR VI            ,IFCI      ,NH,N,0001057.00,0001058.05,0001059.50,0001058.05,0001059.50,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
A2Z INFRA ENGINEERING LTD     ,A2ZINFRA  ,BE,N,0000007.00,0000006.95,0000007.10,0000006.70,0000006.85,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AAA TECHNOLOGIES LIMITED      ,AAATECH   ,EQ,N,0000053.35,0000053.55,0000054.90,0000051.85,0000053.75,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AAKASH EXPLORATION SER L      ,AAKASH    ,BE,N,0000006.05,0000006.05,0000006.10,0000005.80,0000005.90,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AAREY DRUGS & PHARM LTD       ,AAREYDRUGS,EQ,N,0000032.70,0000032.60,0000034.70,0000032.50,0000033.40,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AARON INDUSTRIES LIMITED      ,AARON     ,BE,N,0000235.80,0000238.90,0000241.00,0000236.00,0000237.90,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AARTECH SOLONICS LIMITED      ,AARTECH   ,EQ,N,0000129.10,0000133.00,0000135.55,0000122.65,0000122.70,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AARTI DRUGS LTD.              ,AARTIDRUGS,EQ,N,0000467.75,0000470.00,0000509.75,0000469.90,0000492.65,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AARTI INDUSTRIES LTD          ,AARTIIND  ,EQ,N,0000449.20,0000451.85,0000457.50,0000448.50,0000455.50,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AARTI PHARMALABS LIMITED      ,AARTIPHARM,EQ,N,0000336.80,0000340.00,0000352.40,0000336.20,0000341.70,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AARTI SURFACTANTS LIMITED     ,AARTISURF ,EQ,N,0000609.80,0000610.95,0000625.00,0000610.05,0000617.95,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AARTISURF RS.4 PPD UP         ,AARTIPP   ,E1,N,0000300.00,0000300.00,0000300.00,0000290.00,0000299.80,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AARVEE DEN. & EXP. LTD        ,AARVEEDEN ,EQ,N,0000020.15,0000020.35,0000020.40,0000020.10,0000020.25,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AARVI ENCON LIMITED           ,AARVI     ,EQ,N,0000142.10,0000144.80,0000147.50,0000139.60,0000141.95,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AATMAJ HEALTHCARE LIMITED     ,AATMAJ    ,ST,N,0000050.70,0000050.75,0000050.75,0000048.20,0000049.00,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AAVAS FINANCIERS LIMITED      ,AAVAS     ,EQ,N,0001552.80,0001574.70,0001574.70,0001536.50,0001548.95,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ABAN OFFSHORE LTD.            ,ABAN      ,EQ,N,0000040.75,0000041.00,0000041.25,0000040.00,0000040.15,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ABANS HOLDINGS LIMITED        ,AHL       ,EQ,N,0000296.75,0000298.90,0000304.15,0000297.90,0000298.80,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ABB INDIA LIMITED             ,ABB       ,EQ,N,0004499.25,0004517.00,0004555.00,0004477.50,0004528.45,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ABBOTT INDIA LIMITED          ,ABBOTINDIA,EQ,N,0023693.20,0023661.00,0023850.00,0023501.60,0023564.50,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ABHISHEK INTEGRATIONS LTD     ,AILIMITED ,SM,N,0000060.35,0000063.35,0000063.35,0000063.35,0000063.35,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ACC LIMITED                   ,ACC       ,EQ,N,0001783.25,0001789.00,0001794.95,0001764.15,0001789.65,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ACCELYA SOLN INDIA LTD        ,ACCELYA   ,EQ,N,0001307.50,0001307.00,0001318.95,0001295.55,0001303.70,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ACCURACY SHIPPING LIMITED     ,ACCURACY  ,BE,N,0000010.50,0000010.75,0000010.75,0000010.30,0000010.55,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ACE INTEGRATED SOLU. LTD.     ,ACEINTEG  ,BE,N,0000039.75,0000039.00,0000039.00,0000037.80,0000037.80,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ACTION CONST EQUIP LTD        ,ACE       ,EQ,N,0000615.40,0000614.00,0000644.70,0000608.20,0000613.40,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ADANI ENTERPRISES LIMITED     ,ADANIENT  ,EQ,N,0002422.90,0002429.90,0002432.00,0002380.45,0002387.90,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ADANI GREEN ENERGY LTD        ,ADANIGREEN,EQ,N,0000965.15,0000963.05,0000969.45,0000950.00,0000954.55,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ADANI PORT & SEZ LTD          ,ADANIPORTS,EQ,N,0000729.90,0000731.85,0000732.45,0000722.00,0000724.20,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ADANI POWER LTD               ,ADANIPOWER,EQ,N,0000244.20,0000245.45,0000245.50,0000239.00,0000240.85,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ADANI TOTAL GAS LIMITED       ,ATGL      ,EQ,N,0000640.90,0000642.50,0000645.00,0000632.30,0000635.70,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ADANI TRANSMISSION LTD        ,ADANITRANS,EQ,N,0000754.05,0000755.00,0000760.00,0000744.50,0000752.65,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ADANI WILMAR LIMITED          ,AWL       ,EQ,N,0000402.00,0000404.50,0000405.35,0000400.10,0000401.60,XO  ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ADF FOODS LIMITED             ,ADFFOODS  ,EQ,N,0001055.60,0001059.85,0001067.75,0001037.65,0001043.55,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ADIT BIRL SUN LIF AMC LTD     ,ABSLAMC   ,EQ,N,0000376.75,0000376.75,0000383.50,0000375.30,0000378.40,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ADITYA BIRLA CAPITAL LTD.     ,ABCAPITAL ,EQ,N,0000183.80,0000184.50,0000189.50,0000183.80,0000188.45,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ADITYA BIRLA FASHION & RT     ,ABFRL     ,EQ,N,0000217.90,0000219.50,0000219.50,0000213.10,0000213.75,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ADITYA BIRLA MONEY LTD        ,BIRLAMONEY,EQ,N,0000064.20,0000065.40,0000066.80,0000063.45,0000066.20,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ADITYBIRLA SL GOLD ETF-GR     ,BSLGOLDETF,EQ,N,0000052.97,0000053.80,0000053.80,0000052.83,0000052.95,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ADITYBIRLA SL NIF ETF-GR      ,BSLNIFTY  ,EQ,N,0000021.99,0000022.10,0000022.20,0000021.90,0000021.94,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ADOR WELDING LTD              ,ADORWELD  ,EQ,N,0001255.35,0001268.70,0001279.95,0001249.00,0001264.15,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ADROIT INFOTECH LIMITED       ,ADROITINFO,BE,N,0000017.45,0000017.30,0000018.30,0000017.00,0000018.30,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ADVANCED ENZYME TECH LTD      ,ADVENZYMES,EQ,N,0000283.65,0000285.10,0000288.20,0000283.10,0000285.00,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
ADVANI HOT.& RES.(I) LTD      ,ADVANIHOTR,EQ,N,0000092.85,0000093.65,0000093.65,0000091.00,0000091.45,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AEGIS LOGISTICS LIMITED       ,AEGISCHEM ,EQ,N,0000362.85,0000363.00,0000363.95,0000354.20,0000356.95,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AETHER INDUSTRIES LIMITED     ,AETHER    ,EQ,N,0001045.90,0001050.00,0001096.90,0001050.00,0001074.90,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AFFLE (INDIA) LIMITED         ,AFFLE     ,EQ,N,0001070.15,0001072.00,0001079.40,0001055.00,0001057.25,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AGARWAL INDS CORP LTD.        ,AGARIND   ,EQ,N,0000617.35,0000618.35,0000634.95,0000616.30,0000629.05,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AGI GREENPAC LIMITED          ,AGI       ,EQ,N,0000614.45,0000614.00,0000630.00,0000612.05,0000620.45,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AGNI GREEN POWER LTD          ,AGNI      ,SM,N,0000023.20,0000022.55,0000022.55,0000022.55,0000022.55,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AGRI-TECH (INDIA) LIMITED     ,AGRITECH  ,EQ,N,0000099.35,0000099.10,0000100.00,0000098.95,0000099.70,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AGRO PHOS INDIA LIMITED       ,AGROPHOS  ,EQ,N,0000034.10,0000034.15,0000035.15,0000034.15,0000034.45,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AGRO TECH FOODS LIMITED       ,ATFL      ,EQ,N,0000854.50,0000858.80,0000862.00,0000842.50,0000856.35,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AGS TRANSACT TECH LTD         ,AGSTRA    ,EQ,N,0000057.65,0000057.50,0000058.65,0000056.90,0000057.25,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AHIMSA INDUSTRIES LTD.        ,AHIMSA    ,SM,N,0000009.45,0000010.35,0000010.35,0000010.35,0000010.35,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AHLADA ENGINEERS LIMITED      ,AHLADA    ,EQ,N,0000111.60,0000112.50,0000112.95,0000109.50,0000112.25,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AHLUWALIA CONT IND LTD        ,AHLUCONT  ,EQ,N,0000673.30,0000682.90,0000695.00,0000670.10,0000689.60,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AIA ENGINEERING LIMITED       ,AIAENG    ,EQ,N,0003334.75,0003343.15,0003373.00,0003287.10,0003328.45,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AIRAN LIMITED                 ,AIRAN     ,EQ,N,0000018.10,0000018.20,0000018.20,0000017.75,0000017.85,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AIRO LAM LIMITED              ,AIROLAM   ,EQ,N,0000090.35,0000091.90,0000093.30,0000089.55,0000091.85,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AIRTEL RS. 1.25 PPD UP        ,AIRTELPP  ,E1,N,0000491.10,0000490.30,0000494.00,0000485.45,0000490.00,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AJANTA PHARMA LIMITED         ,AJANTPHARM,EQ,N,0001400.70,0001408.10,0001461.00,0001403.20,0001423.80,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AJMERA REALTY & INF I LTD     ,AJMERA    ,EQ,N,0000381.95,0000385.00,0000385.00,0000368.00,0000370.10,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AJOONI BIOTECH LIMITED        ,AJOONI    ,BE,N,0000004.40,0000004.40,0000004.50,0000004.25,0000004.35,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AKASH INFRA-PROJECTS LTD      ,AKASH     ,BE,N,0000026.50,0000027.20,0000027.40,0000026.00,0000026.65,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AKG EXIM LIMITED              ,AKG       ,BE,N,0000026.75,0000026.25,0000027.70,0000026.25,0000027.15,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AKI INDIA LIMITED             ,AKI       ,BE,N,0000022.50,0000022.70,0000022.70,0000021.60,0000022.30,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
AKSH OPTIFIBRE LIMITED        ,AKSHOPTFBR,EQ,N,0000008.30,0000008.25,0000008.40,0000008.15,0000008.25,    ,              ,                  ,0000000.00,0000000.00,12-JUL-2023,        
