"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","725.00","10.95","12.00","10.95","11.65","7.33","3","7.500 KGS  ","55.25","3"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","815.00","","","","0.01","0.01","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","815.00","","","","92.42","92.42","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","710.00","17.98","17.98","15.01","16.50","14.02","2","5.000 KGS  ","36.32","3"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","710.00","","","","1.65","1.65","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","715.00","","","","10.31","10.31","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","715.00","","","","7.40","7.40","0","0.000 KGS  ","0.00","1"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","720.00","10.99","11.70","7.81","8.33","9.78","60","150.000 KGS  ","1093.90","55"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","720.00","9.11","10.99","9.11","9.74","4.80","3","7.500 KGS  ","54.73","4"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","705.00","","","","18.22","18.22","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","705.00","","","","0.85","0.85","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","700.00","","","","23.00","23.00","0","0.000 KGS  ","0.00","1"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","700.00","","","","1.30","1.30","0","0.000 KGS  ","0.00","10"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","680.00","","","","42.33","42.33","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","680.00","","","","0.01","0.01","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","685.00","","","","37.35","37.35","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","685.00","","","","0.02","0.02","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","690.00","","","","32.40","32.40","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","690.00","0.18","1.87","0.18","1.03","0.61","2","5.000 KGS  ","34.55","1"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","695.00","","","","27.52","27.52","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","695.00","","","","0.17","0.17","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","665.00","","","","57.29","57.29","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","665.00","","","","0.01","0.01","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","670.00","","","","52.30","52.30","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","670.00","","","","0.01","0.01","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","675.00","","","","47.31","47.31","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","675.00","","","","0.01","0.01","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","FUTCOM","COPPER       ","31JUL2023","-","0.00","723.95","726.25","717.50","718.50","722.40","5623","14057.500 KGS  ","101450.16","5673"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","710.00","","","","20.54","20.54","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","710.00","","","","6.70","6.70","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","715.00","","","","17.39","17.39","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","715.00","","","","8.52","8.52","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","720.00","","","","14.55","14.55","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","720.00","","","","10.64","10.64","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","725.00","","","","12.03","12.03","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","725.00","","","","13.07","13.07","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","730.00","","","","9.81","9.81","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","730.00","","","","15.81","15.81","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","735.00","","","","7.90","7.90","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","735.00","","","","18.86","18.86","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","740.00","","","","6.27","6.27","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","740.00","","","","22.19","22.19","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","745.00","","","","4.91","4.91","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","745.00","","","","25.79","25.79","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","750.00","","","","3.79","3.79","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","750.00","","","","29.62","29.62","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","755.00","","","","2.88","2.88","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","755.00","","","","33.68","33.68","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","760.00","","","","2.16","2.16","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","760.00","","","","37.92","37.92","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","765.00","","","","1.60","1.60","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","765.00","","","","42.31","42.31","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","770.00","","","","1.16","1.16","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","770.00","","","","46.83","46.83","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","775.00","","","","0.83","0.83","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","775.00","","","","51.46","51.46","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","780.00","","","","0.59","0.59","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","780.00","","","","56.18","56.18","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","785.00","","","","0.41","0.41","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","785.00","","","","60.96","60.96","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","705.00","","","","23.97","23.97","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","705.00","","","","5.18","5.18","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","700.00","","","","27.67","27.67","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","700.00","","","","3.92","3.92","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","695.00","","","","31.62","31.62","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","695.00","","","","2.91","2.91","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","675.00","","","","49.25","49.25","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","675.00","","","","0.70","0.70","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","680.00","","","","44.63","44.63","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","680.00","","","","1.04","1.04","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","685.00","","","","40.13","40.13","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","685.00","","","","1.50","1.50","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","690.00","","","","35.78","35.78","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","690.00","","","","2.11","2.11","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","FUTCOM","COPPER       ","31AUG2023","-","0.00","724.45","727.30","718.40","719.60","723.95","883","2207.500 KGS  ","15943.63","1101"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","680.00","","","","46.97","46.97","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","680.00","","","","3.03","3.03","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","685.00","","","","42.85","42.85","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","685.00","","","","3.85","3.85","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","690.00","","","","38.90","38.90","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","690.00","","","","4.82","4.82","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","695.00","","","","35.11","35.11","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","695.00","","","","5.97","5.97","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","700.00","","","","31.52","31.52","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","700.00","","","","7.31","7.31","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","705.00","","","","28.13","28.13","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","705.00","","","","8.85","8.85","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","710.00","","","","24.95","24.95","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","710.00","","","","10.60","10.60","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","715.00","","","","22.00","22.00","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","715.00","","","","12.58","12.58","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","720.00","","","","19.27","19.27","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","720.00","","","","14.78","14.78","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","725.00","","","","16.77","16.77","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","725.00","","","","17.21","17.21","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","730.00","","","","14.50","14.50","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","730.00","","","","19.87","19.87","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","735.00","","","","12.45","12.45","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","735.00","","","","22.75","22.75","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","740.00","","","","10.61","10.61","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","740.00","","","","25.85","25.85","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","745.00","","","","8.98","8.98","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","745.00","","","","29.15","29.15","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","750.00","","","","7.55","7.55","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","750.00","","","","32.65","32.65","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","755.00","","","","6.31","6.31","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","755.00","","","","36.34","36.34","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","760.00","","","","5.23","5.23","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","760.00","","","","40.19","40.19","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","765.00","","","","4.30","4.30","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","765.00","","","","44.19","44.19","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","770.00","","","","3.51","3.51","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","770.00","","","","48.34","48.34","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","775.00","","","","2.85","2.85","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","775.00","","","","52.61","52.61","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","780.00","","","","2.29","2.29","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","780.00","","","","56.98","56.98","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","675.00","","","","51.23","51.23","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","675.00","","","","2.36","2.36","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","FUTCOM","COPPER       ","29SEP2023","-","0.00","","","","720.60","725.40","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","685.00","","","","46.34","46.34","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","685.00","","","","6.18","6.18","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","690.00","","","","42.62","42.62","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","690.00","","","","7.36","7.36","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","695.00","","","","39.05","39.05","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","695.00","","","","8.70","8.70","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","700.00","","","","35.64","35.64","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","700.00","","","","10.20","10.20","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","705.00","","","","32.41","32.41","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","705.00","","","","11.87","11.87","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","710.00","","","","29.35","29.35","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","710.00","","","","13.71","13.71","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","715.00","","","","26.48","26.48","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","715.00","","","","15.74","15.74","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","720.00","","","","23.79","23.79","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","720.00","","","","17.95","17.95","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","725.00","","","","21.28","21.28","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","725.00","","","","20.35","20.35","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","730.00","","","","18.96","18.96","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","730.00","","","","22.93","22.93","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","735.00","","","","16.82","16.82","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","735.00","","","","25.69","25.69","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","740.00","","","","14.85","14.85","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","740.00","","","","28.63","28.63","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","745.00","","","","13.06","13.06","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","745.00","","","","31.74","31.74","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","750.00","","","","11.43","11.43","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","750.00","","","","35.02","35.02","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","755.00","","","","9.97","9.97","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","755.00","","","","38.45","38.45","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","760.00","","","","8.65","8.65","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","760.00","","","","42.04","42.04","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","FUTCOM","COPPER       ","31OCT2023","-","0.00","","","","721.75","727.00","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","FUTCOM","COPPER       ","30NOV2023","-","0.00","","","","722.80","728.50","0","0.000 KGS  ","0.00","0"
"11 Jul 2023","FUTCOM","COTTONCNDY   ","31AUG2023","-","0.00","56100.00","57000.00","56100.00","56960.00","56200.00","36","1.728 Candy","978.36","372"
