"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","665.00","","","","51.72","51.72","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","665.00","","","","0.03","0.03","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","670.00","","","","46.76","46.76","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","670.00","","","","0.06","0.06","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","675.00","","","","41.84","41.84","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","675.00","","","","0.12","0.12","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","740.00","","","","1.37","1.37","0","0.000 KGS  ","0.00","3"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","740.00","","","","24.45","24.45","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","745.00","","","","0.84","0.84","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","745.00","","","","28.91","28.91","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","750.00","","","","2.25","2.25","0","0.000 KGS  ","0.00","4"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","750.00","","","","33.55","33.55","0","0.000 KGS  ","0.00","1"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","755.00","","","","0.28","0.28","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","755.00","","","","38.32","38.32","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","760.00","","","","0.15","0.15","0","0.000 KGS  ","0.00","2"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","760.00","","","","43.17","43.17","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","765.00","","","","0.08","0.08","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","765.00","","","","48.08","48.08","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","770.00","","","","0.04","0.04","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","770.00","","","","53.03","53.03","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","775.00","","","","0.02","0.02","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","775.00","","","","57.99","57.99","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","780.00","","","","0.01","0.01","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","780.00","","","","62.97","62.97","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","785.00","","","","0.01","0.01","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","785.00","","","","67.94","67.94","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","790.00","","","","0.01","0.01","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","790.00","","","","72.93","72.93","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","795.00","","","","0.01","0.01","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","795.00","","","","77.91","77.91","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","800.00","","","","0.01","0.01","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","800.00","","","","82.89","82.89","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","805.00","","","","0.01","0.01","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","805.00","","","","87.88","87.88","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","810.00","","","","0.01","0.01","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","810.00","","","","92.86","92.86","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","730.00","4.00","5.28","4.00","4.43","6.16","3","7.500 KGS  ","55.08","4"
"05 Jul 2023","FUTCOM","COPPER       ","31JUL2023","-","0.00","715.15","718.50","711.25","717.25","716.85","5741","14352.500 KGS  ","102630.70","5542"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","710.00","","","","19.40","19.40","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","710.00","","","","10.53","10.53","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","715.00","","","","16.63","16.63","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","715.00","","","","12.72","12.72","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","720.00","","","","14.12","14.12","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","720.00","","","","15.16","15.16","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","725.00","","","","11.89","11.89","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","725.00","","","","17.88","17.88","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","730.00","","","","9.91","9.91","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","730.00","","","","20.86","20.86","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","735.00","","","","8.18","8.18","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","735.00","","","","24.08","24.08","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","740.00","","","","6.69","6.69","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","740.00","","","","27.54","27.54","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","745.00","","","","5.41","5.41","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","745.00","","","","31.22","31.22","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","750.00","","","","4.34","4.34","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","750.00","","","","35.09","35.09","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","755.00","","","","3.44","3.44","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","755.00","","","","39.15","39.15","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","760.00","","","","2.70","2.70","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","760.00","","","","43.36","43.36","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","765.00","","","","2.10","2.10","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","765.00","","","","47.71","47.71","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","770.00","","","","1.61","1.61","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","770.00","","","","52.18","52.18","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","775.00","","","","1.23","1.23","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","775.00","","","","56.75","56.75","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","780.00","","","","0.92","0.92","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","780.00","","","","61.40","61.40","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","785.00","","","","0.69","0.69","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","785.00","","","","66.12","66.12","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","705.00","","","","22.43","22.43","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","705.00","","","","8.61","8.61","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","700.00","","","","25.72","25.72","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","700.00","","","","6.95","6.95","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","695.00","","","","29.25","29.25","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","695.00","","","","5.53","5.53","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","675.00","","","","45.43","45.43","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","675.00","","","","1.89","1.89","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","680.00","","","","41.12","41.12","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","680.00","","","","2.54","2.54","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","685.00","","","","36.97","36.97","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","685.00","","","","3.34","3.34","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","690.00","","","","33.01","33.01","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","690.00","","","","4.33","4.33","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","FUTCOM","COPPER       ","31AUG2023","-","0.00","718.00","720.00","713.80","718.90","718.95","286","715.000 KGS  ","5126.33","439"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","680.00","","","","45.15","45.15","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","680.00","","","","5.35","5.35","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","685.00","","","","41.34","41.34","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","685.00","","","","6.47","6.47","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","690.00","","","","37.70","37.70","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","690.00","","","","7.75","7.75","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","695.00","","","","34.22","34.22","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","695.00","","","","9.20","9.20","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","700.00","","","","30.94","30.94","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","700.00","","","","10.84","10.84","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","705.00","","","","27.84","27.84","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","705.00","","","","12.66","12.66","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","710.00","","","","24.93","24.93","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","710.00","","","","14.68","14.68","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","715.00","","","","22.22","22.22","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","715.00","","","","16.90","16.90","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","720.00","","","","19.71","19.71","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","720.00","","","","19.32","19.32","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","725.00","","","","17.40","17.40","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","725.00","","","","21.93","21.93","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","730.00","","","","15.28","15.28","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","730.00","","","","24.74","24.74","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","735.00","","","","13.35","13.35","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","735.00","","","","27.74","27.74","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","740.00","","","","11.61","11.61","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","740.00","","","","30.92","30.92","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","745.00","","","","10.04","10.04","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","745.00","","","","34.28","34.28","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","750.00","","","","8.64","8.64","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","750.00","","","","37.80","37.80","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","755.00","","","","7.40","7.40","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","755.00","","","","41.48","41.48","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","760.00","","","","6.30","6.30","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","760.00","","","","45.31","45.31","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","765.00","","","","5.34","5.34","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","765.00","","","","49.27","49.27","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","770.00","","","","4.50","4.50","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","770.00","","","","53.36","53.36","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","775.00","","","","3.77","3.77","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","775.00","","","","57.56","57.56","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","780.00","","","","3.14","3.14","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","780.00","","","","61.86","61.86","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","675.00","","","","49.11","49.11","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","675.00","","","","4.38","4.38","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","FUTCOM","COPPER       ","29SEP2023","-","0.00","","","","720.40","720.90","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","685.00","","","","45.94","45.94","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","685.00","","","","9.31","9.31","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","690.00","","","","42.47","42.47","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","690.00","","","","10.74","10.74","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","695.00","","","","39.16","39.16","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","695.00","","","","12.32","12.32","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","700.00","","","","36.00","36.00","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","700.00","","","","14.06","14.06","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","705.00","","","","32.99","32.99","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","705.00","","","","15.95","15.95","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","710.00","","","","30.14","30.14","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","710.00","","","","18.00","18.00","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","715.00","","","","27.46","27.46","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","715.00","","","","20.21","20.21","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","720.00","","","","24.93","24.93","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","720.00","","","","22.58","22.58","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","725.00","","","","22.57","22.57","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","725.00","","","","25.12","25.12","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","730.00","","","","20.37","20.37","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","730.00","","","","27.81","27.81","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","735.00","","","","18.32","18.32","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","735.00","","","","30.66","30.66","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","740.00","","","","16.43","16.43","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","740.00","","","","33.66","33.66","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","745.00","","","","14.68","14.68","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","745.00","","","","36.81","36.81","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","750.00","","","","13.08","13.08","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","750.00","","","","40.11","40.11","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","755.00","","","","11.61","11.61","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","755.00","","","","43.54","43.54","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","760.00","","","","10.37","10.37","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","760.00","","","","46.56","46.56","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","FUTCOM","COPPER       ","31OCT2023","-","0.00","","","","722.10","723.05","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","FUTCOM","COPPER       ","30NOV2023","-","0.00","","","","723.70","725.10","0","0.000 KGS  ","0.00","0"
"05 Jul 2023","FUTCOM","COTTONCNDY   ","31AUG2023","-","0.00","57200.00","57500.00","56880.00","57180.00","57640.00","24","1.152 Candy","658.44","356"
