"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"06 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","680.00","","","","0.16","0.16","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","685.00","","","","32.49","32.49","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","685.00","","","","0.33","0.33","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","690.00","","","","27.80","27.80","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","690.00","","","","0.63","0.63","0","0.000 KGS  ","0.00","1"
"06 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","695.00","","","","23.30","23.30","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","695.00","","","","1.11","1.11","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","665.00","","","","52.11","52.11","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","665.00","","","","0.01","0.01","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","670.00","","","","47.15","47.15","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","670.00","","","","0.03","0.03","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","675.00","","","","42.20","42.20","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","675.00","","","","0.08","0.08","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","740.00","","","","1.18","1.18","0","0.000 KGS  ","0.00","3"
"06 Jul 2023","FUTCOM","COPPER       ","31JUL2023","-","0.00","715.35","718.20","712.20","715.80","717.25","5683","14207.500 KGS  ","101594.97","5684"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","710.00","","","","18.78","18.78","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","710.00","","","","9.96","9.96","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","715.00","","","","15.99","15.99","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","715.00","","","","12.13","12.13","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","720.00","","","","13.49","13.49","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","720.00","","","","14.58","14.58","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","725.00","","","","11.26","11.26","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","725.00","","","","17.30","17.30","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","730.00","","","","9.30","9.30","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","730.00","","","","20.30","20.30","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","735.00","","","","7.60","7.60","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","735.00","","","","23.55","23.55","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","740.00","","","","6.14","6.14","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","740.00","","","","27.05","27.05","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","745.00","","","","4.91","4.91","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","745.00","","","","30.77","30.77","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","750.00","","","","3.88","3.88","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","750.00","","","","34.70","34.70","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","755.00","","","","3.04","3.04","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","755.00","","","","38.81","38.81","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","760.00","","","","2.35","2.35","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","760.00","","","","43.07","43.07","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","765.00","","","","1.79","1.79","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","765.00","","","","47.47","47.47","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","770.00","","","","1.36","1.36","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","770.00","","","","51.99","51.99","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","775.00","","","","1.01","1.01","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","775.00","","","","56.60","56.60","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","780.00","","","","0.75","0.75","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","780.00","","","","61.29","61.29","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","785.00","","","","0.55","0.55","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","785.00","","","","66.04","66.04","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","705.00","","","","21.84","21.84","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","705.00","","","","8.07","8.07","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","700.00","","","","25.16","25.16","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","700.00","","","","6.44","6.44","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","695.00","","","","28.74","28.74","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","695.00","","","","5.06","5.06","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","675.00","","","","45.12","45.12","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","675.00","","","","1.63","1.63","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","680.00","","","","40.76","40.76","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","680.00","","","","2.22","2.22","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","685.00","","","","36.56","36.56","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","685.00","","","","2.97","2.97","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","690.00","","","","32.54","32.54","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","690.00","","","","3.91","3.91","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","FUTCOM","COPPER       ","31AUG2023","-","0.00","717.15","719.75","714.55","717.90","718.90","252","630.000 KGS  ","4516.99","483"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","740.00","","","","29.97","29.97","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","745.00","","","","9.59","9.59","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","745.00","","","","33.34","33.34","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","750.00","","","","8.20","8.20","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","750.00","","","","36.88","36.88","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","755.00","","","","6.98","6.98","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","755.00","","","","40.58","40.58","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","760.00","","","","5.90","5.90","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","760.00","","","","44.42","44.42","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","765.00","","","","4.96","4.96","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","765.00","","","","48.41","48.41","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","770.00","","","","4.15","4.15","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","770.00","","","","52.53","52.53","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","775.00","","","","3.45","3.45","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","775.00","","","","56.75","56.75","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","780.00","","","","2.85","2.85","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","780.00","","","","61.08","61.08","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","675.00","","","","49.12","49.12","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","675.00","","","","3.89","3.89","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","680.00","","","","45.10","45.10","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","680.00","","","","4.80","4.80","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","685.00","","","","41.23","41.23","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","685.00","","","","5.86","5.86","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","690.00","","","","37.53","37.53","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","690.00","","","","7.09","7.09","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","695.00","","","","34.01","34.01","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","695.00","","","","8.49","8.49","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","700.00","","","","30.67","30.67","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","700.00","","","","10.07","10.07","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","705.00","","","","27.52","27.52","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","705.00","","","","11.85","11.85","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","710.00","","","","24.57","24.57","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","710.00","","","","13.83","13.83","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","715.00","","","","21.83","21.83","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","715.00","","","","16.02","16.02","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","720.00","","","","19.29","19.29","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","720.00","","","","18.41","18.41","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","725.00","","","","16.96","16.96","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","725.00","","","","21.00","21.00","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","730.00","","","","14.83","14.83","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","730.00","","","","23.80","23.80","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","735.00","","","","12.90","12.90","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","735.00","","","","26.79","26.79","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","740.00","","","","11.15","11.15","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","FUTCOM","COPPER       ","29SEP2023","-","0.00","","","","719.85","720.40","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","685.00","","","","45.75","45.75","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","685.00","","","","8.47","8.47","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","690.00","","","","42.23","42.23","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","690.00","","","","9.85","9.85","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","695.00","","","","38.85","38.85","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","695.00","","","","11.38","11.38","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","700.00","","","","35.64","35.64","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","700.00","","","","13.06","13.06","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","705.00","","","","32.59","32.59","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","705.00","","","","14.90","14.90","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","710.00","","","","29.70","29.70","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","710.00","","","","16.91","16.91","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","715.00","","","","26.98","26.98","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","715.00","","","","19.09","19.09","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","720.00","","","","24.42","24.42","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","720.00","","","","21.43","21.43","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","725.00","","","","22.03","22.03","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","725.00","","","","23.94","23.94","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","730.00","","","","19.81","19.81","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","730.00","","","","26.62","26.62","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","735.00","","","","17.75","17.75","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","735.00","","","","29.46","29.46","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","740.00","","","","15.85","15.85","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","740.00","","","","32.45","32.45","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","745.00","","","","14.10","14.10","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","745.00","","","","35.60","35.60","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","750.00","","","","12.50","12.50","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","750.00","","","","38.90","38.90","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","755.00","","","","11.05","11.05","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","755.00","","","","42.35","42.35","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","760.00","","","","9.72","9.72","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","760.00","","","","45.92","45.92","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","FUTCOM","COPPER       ","31OCT2023","-","0.00","","","","722.00","722.10","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","FUTCOM","COPPER       ","30NOV2023","-","0.00","","","","724.05","723.70","0","0.000 KGS  ","0.00","0"
"06 Jul 2023","FUTCOM","COTTONCNDY   ","31AUG2023","-","0.00","56820.00","57000.00","56500.00","56840.00","57180.00","44","2.112 Candy","1199.65","364"
