"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","805.00","","","","0.01","0.01","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","805.00","","","","88.96","88.96","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","810.00","","","","0.01","0.01","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","810.00","","","","93.95","93.95","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","730.00","3.90","5.73","3.90","5.19","3.91","4","10.000 KGS  ","73.52","4"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","730.00","","","","16.42","16.42","0","0.000 KGS  ","0.00","2"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","735.00","","","","1.37","1.37","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","735.00","","","","20.52","20.52","0","0.000 KGS  ","0.00","4"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","725.00","","","","3.53","3.53","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","725.00","","","","12.71","12.71","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","815.00","","","","0.01","0.01","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","815.00","","","","98.93","98.93","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","710.00","14.09","15.25","14.09","14.67","13.08","2","5.000 KGS  ","36.23","3"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","710.00","","","","4.61","4.61","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","715.00","","","","9.48","9.48","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","715.00","","","","10.17","10.17","0","0.000 KGS  ","0.00","1"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","720.00","8.71","11.89","8.00","10.72","8.72","37","92.500 KGS  ","674.95","16"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","720.00","9.12","9.12","9.12","9.12","9.47","1","2.500 KGS  ","18.23","4"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","705.00","","","","13.76","13.76","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","705.00","","","","2.99","2.99","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","700.00","","","","21.37","21.37","0","0.000 KGS  ","0.00","1"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","700.00","3.95","3.95","2.30","2.93","3.95","20","50.000 KGS  ","351.61","9"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","680.00","","","","35.84","35.84","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","680.00","","","","0.13","0.13","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","685.00","","","","31.00","31.00","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","685.00","","","","0.29","0.29","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","690.00","","","","26.30","26.30","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","690.00","","","","0.57","0.57","0","0.000 KGS  ","0.00","1"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","695.00","","","","21.79","21.79","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","695.00","","","","1.05","1.05","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","665.00","","","","50.67","50.67","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","665.00","","","","0.01","0.01","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","670.00","","","","45.70","45.70","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","670.00","","","","0.02","0.02","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","CE","675.00","","","","40.75","40.75","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20JUL2023","PE","675.00","","","","0.06","0.06","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","FUTCOM","COPPER       ","31JUL2023","-","0.00","716.00","722.60","713.55","721.95","715.80","5995","14987.500 KGS  ","107724.67","5268"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","710.00","","","","17.68","17.68","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","710.00","","","","9.85","9.85","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","715.00","","","","14.93","14.93","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","715.00","","","","12.06","12.06","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","720.00","","","","12.48","12.48","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","720.00","","","","14.56","14.56","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","725.00","","","","10.31","10.31","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","725.00","","","","17.35","17.35","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","730.00","","","","8.42","8.42","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","730.00","","","","20.42","20.42","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","735.00","","","","6.80","6.80","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","735.00","","","","23.75","23.75","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","740.00","","","","5.43","5.43","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","740.00","","","","27.33","27.33","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","745.00","","","","4.28","4.28","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","745.00","","","","31.14","31.14","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","750.00","","","","3.33","3.33","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","750.00","","","","35.14","35.14","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","755.00","","","","2.56","2.56","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","755.00","","","","39.33","39.33","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","760.00","","","","1.95","1.95","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","760.00","","","","43.67","43.67","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","765.00","","","","1.46","1.46","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","765.00","","","","48.14","48.14","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","770.00","","","","1.08","1.08","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","770.00","","","","52.71","52.71","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","775.00","","","","0.79","0.79","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","775.00","","","","57.38","57.38","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","780.00","","","","0.57","0.57","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","780.00","","","","62.11","62.11","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","785.00","","","","0.41","0.41","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","785.00","","","","66.91","66.91","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","705.00","","","","20.71","20.71","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","705.00","","","","7.92","7.92","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","700.00","","","","24.01","24.01","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","700.00","","","","6.27","6.27","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","695.00","","","","27.58","27.58","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","695.00","","","","4.89","4.89","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","675.00","","","","44.01","44.01","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","675.00","","","","1.50","1.50","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","680.00","","","","39.63","39.63","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","680.00","","","","2.07","2.07","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","685.00","","","","35.41","35.41","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","685.00","","","","2.81","2.81","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","CE","690.00","","","","31.39","31.39","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","22AUG2023","PE","690.00","","","","3.74","3.74","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","FUTCOM","COPPER       ","31AUG2023","-","0.00","717.90","723.60","715.60","723.30","717.90","457","1142.500 KGS  ","8232.51","585"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","680.00","","","","44.26","44.26","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","680.00","","","","4.44","4.44","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","685.00","","","","40.36","40.36","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","685.00","","","","5.47","5.47","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","690.00","","","","36.63","36.63","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","690.00","","","","6.67","6.67","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","695.00","","","","33.08","33.08","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","695.00","","","","8.05","8.05","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","700.00","","","","29.72","29.72","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","700.00","","","","9.62","9.62","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","705.00","","","","26.56","26.56","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","705.00","","","","11.39","11.39","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","710.00","","","","23.61","23.61","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","710.00","","","","13.37","13.37","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","715.00","","","","20.88","20.88","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","715.00","","","","15.55","15.55","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","720.00","","","","18.35","18.35","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","720.00","","","","17.96","17.96","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","725.00","","","","16.04","16.04","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","725.00","","","","20.57","20.57","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","730.00","","","","13.94","13.94","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","730.00","","","","23.40","23.40","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","735.00","","","","12.04","12.04","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","735.00","","","","26.43","26.43","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","740.00","","","","10.34","10.34","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","740.00","","","","29.65","29.65","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","745.00","","","","8.82","8.82","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","745.00","","","","33.07","33.07","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","750.00","","","","7.48","7.48","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","750.00","","","","36.65","36.65","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","755.00","","","","6.31","6.31","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","755.00","","","","40.41","40.41","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","760.00","","","","5.29","5.29","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","760.00","","","","44.31","44.31","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","765.00","","","","4.40","4.40","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","765.00","","","","48.36","48.36","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","770.00","","","","3.64","3.64","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","770.00","","","","52.52","52.52","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","775.00","","","","3.00","3.00","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","775.00","","","","56.80","56.80","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","780.00","","","","2.45","2.45","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","780.00","","","","61.18","61.18","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","CE","675.00","","","","48.31","48.31","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20SEP2023","PE","675.00","","","","3.57","3.57","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","FUTCOM","COPPER       ","29SEP2023","-","0.00","","","","724.55","719.85","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","685.00","","","","44.47","44.47","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","685.00","","","","8.11","8.11","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","690.00","","","","40.93","40.93","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","690.00","","","","9.48","9.48","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","695.00","","","","37.56","37.56","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","695.00","","","","11.00","11.00","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","700.00","","","","34.34","34.34","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","700.00","","","","12.69","12.69","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","705.00","","","","31.30","31.30","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","705.00","","","","14.54","14.54","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","710.00","","","","28.42","28.42","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","710.00","","","","16.56","16.56","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","715.00","","","","25.71","25.71","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","715.00","","","","18.76","18.76","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","720.00","","","","23.18","23.18","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","720.00","","","","21.12","21.12","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","725.00","","","","20.82","20.82","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","725.00","","","","23.66","23.66","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","730.00","","","","18.63","18.63","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","730.00","","","","26.37","26.37","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","735.00","","","","16.61","16.61","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","735.00","","","","29.25","29.25","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","740.00","","","","14.76","14.76","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","740.00","","","","32.30","32.30","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","745.00","","","","13.06","13.06","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","745.00","","","","35.49","35.49","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","750.00","","","","11.51","11.51","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","750.00","","","","38.85","38.85","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","755.00","","","","10.11","10.11","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","755.00","","","","42.34","42.34","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","CE","760.00","","","","8.84","8.84","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","OPTFUT","COPPER       ","20OCT2023","PE","760.00","","","","45.98","45.98","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","FUTCOM","COPPER       ","31OCT2023","-","0.00","","","","725.95","722.00","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","FUTCOM","COPPER       ","30NOV2023","-","0.00","","","","727.25","724.05","0","0.000 KGS  ","0.00","0"
"07 Jul 2023","FUTCOM","COTTONCNDY   ","31AUG2023","-","0.00","56800.00","56800.00","56300.00","56540.00","56840.00","18","0.864 Candy","488.49","371"
