10,11072023,0.00,05,0013594
20,364D220324,TB,IN002022Z515,0.00,0.00,10.00,0.00,0.00,10.00
20,364D230524,TB,IN002023Z091,0.00,0.00,10.00,0.00,0.00,10.00
20,364D231123,TB,IN002022Z341,0.00,0.00,10.00,0.00,0.00,10.00
20,364D240823,TB,IN002022Z218,0.00,0.00,10.00,0.00,0.00,10.00
20,364D250424,TB,IN002023Z059,0.00,0.00,10.00,0.00,0.00,10.00
20,364D260124,TB,IN002022Z432,0.00,0.00,10.00,0.00,0.00,10.00
20,364D270723,TB,IN002022Z176,0.00,0.00,10.00,0.00,0.00,10.00
20,364D271023,TB,IN002022Z309,0.00,0.00,10.00,0.00,0.00,10.00
20,364D280624,TB,IN002023Z141,0.00,0.00,10.00,0.00,0.00,10.00
20,364D280923,TB,IN002022Z267,0.00,0.00,10.00,0.00,0.00,10.00
20,364D281223,TB,IN002022Z390,0.00,0.00,10.00,0.00,0.00,10.00
20,364D290224,TB,IN002022Z481,0.00,0.00,10.00,0.00,0.00,10.00
20,364D290324,TB,IN002022Z523,0.00,0.00,10.00,0.00,0.00,10.00
20,364D300524,TB,IN002023Z109,0.00,0.00,10.00,0.00,0.00,10.00
20,364D301123,TB,IN002022Z358,0.00,0.00,10.00,0.00,0.00,10.00
20,364D310823,TB,IN002022Z226,0.00,0.00,10.00,0.00,0.00,10.00
20,3IINFOLTD,EQ,INE748C01038,17.34,0.00,17.34,3.50,0.00,20.84
20,3MINDIA,EQ,INE470A01017,10.48,0.00,10.48,3.50,0.00,13.98
20,3PLAND,BE,INE105C01023,0.00,0.00,100.00,0.00,0.00,100.00
20,439MH23,SG,IN2220200108,0.00,0.00,10.00,0.00,0.00,10.00
20,448GS2023,GS,IN0020200211,0.00,0.00,10.00,0.00,0.00,10.00
20,44HR23,SG,IN1620200064,0.00,0.00,10.00,0.00,0.00,10.00
20,452BR23,SG,IN1320200018,0.00,0.00,10.00,0.00,0.00,10.00
20,454BR23,SG,IN1320200026,0.00,0.00,10.00,0.00,0.00,10.00
20,454RJ23,SG,IN2920200242,0.00,0.00,10.00,0.00,0.00,10.00
20,456GS2023,GS,IN0020210210,0.00,0.00,10.00,0.00,0.00,10.00
20,45AS23,SG,IN1220200126,0.00,0.00,10.00,0.00,0.00,10.00
20,469ML23,SG,IN2420210055,0.00,0.00,10.00,0.00,0.00,10.00
20,473KA23,SG,IN1920210110,0.00,0.00,10.00,0.00,0.00,10.00
20,474KA23,SG,IN1920210078,0.00,0.00,10.00,0.00,0.00,10.00
20,47KA23,SG,IN1920210094,0.00,0.00,10.00,0.00,0.00,10.00
20,493BR23,SG,IN1320200034,0.00,0.00,10.00,0.00,0.00,10.00
20,495ML24,SG,IN2420210030,0.00,0.00,10.00,0.00,0.00,10.00
20,497AS24,SG,IN1220210059,0.00,0.00,10.00,0.00,0.00,10.00
20,4THDIM,BE,INE382T01030,0.00,0.00,100.00,0.00,0.00,100.00
20,500009,EQ,INE432A01017,19.52,0.00,19.52,3.50,0.00,23.02
20,500012,EQ,INE714B01016,17.36,0.00,17.36,3.50,0.00,20.86
20,500014,EQ,INE096A01010,23.82,0.00,23.82,3.50,0.00,27.32
20,500016,BE,INE957C01019,0.00,0.00,100.00,0.00,0.00,100.00
20,500028,BE,INE447A01015,0.00,0.00,100.00,0.00,0.00,100.00
20,500058,BE,INE819C01011,0.00,0.00,100.00,0.00,0.00,100.00
20,500068,EQ,INE131C01011,11.40,0.00,11.40,3.50,0.00,14.90
20,500069,EQ,INE418C01012,17.48,0.00,21.50,3.50,0.00,25.00
20,500120,EQ,INE591D01014,20.44,0.00,20.44,3.50,0.00,23.94
20,500123,EQ,INE280B01018,12.42,0.00,12.42,3.50,0.00,15.92
20,500142,EQ,INE512A01016,34.51,0.00,34.51,3.50,0.00,38.01
20,500143,EQ,INE160F01013,23.77,0.00,23.77,3.50,0.00,27.27
20,500147,EQ,INE515A01019,21.68,0.00,21.68,3.50,74.82,100.00
20,500159,EQ,INE085D01033,17.12,0.00,21.50,3.50,0.00,25.00
20,500166,EQ,INE300A01016,12.86,0.00,12.86,3.50,0.00,16.36
20,500170,EQ,INE537A01013,25.72,0.00,25.72,3.50,0.00,29.22
20,500192,BE,INE962B01011,0.00,0.00,100.00,0.00,0.00,100.00
20,500202,EQ,INE333C01013,0.00,0.00,50.00,3.50,0.00,53.50
20,500206,EQ,INE680B01019,31.95,0.00,31.95,3.50,0.00,35.45
20,500213,EQ,INE262B01016,22.02,0.00,22.02,3.50,0.00,25.52
20,500220,EQ,INE711C01010,23.02,0.00,23.02,3.50,0.00,26.52
20,500223,EQ,INE945A01026,23.86,0.00,23.86,3.50,0.00,27.36
20,500236,BE,INE252C01015,0.00,0.00,100.00,0.00,0.00,100.00
20,500239,EQ,INE104A01012,20.85,0.00,21.50,3.50,0.00,25.00
20,500240,BE,INE266B01017,0.00,0.00,100.00,0.00,0.00,100.00
20,500246,EQ,INE601C01013,25.46,0.00,25.46,3.50,0.00,28.96
20,500248,EQ,INE073A01019,26.07,0.00,26.07,3.50,0.00,29.57
20,500264,EQ,INE270B01035,20.73,0.00,21.50,3.50,0.00,25.00
20,500267,EQ,INE201B01022,15.93,0.00,21.50,3.50,0.00,25.00
20,500270,BE,INE461A01024,0.00,0.00,100.00,0.00,0.00,100.00
20,500277,BE,INE401C01018,0.00,0.00,100.00,0.00,0.00,100.00
20,500284,EQ,INE846D01012,24.59,0.00,24.59,3.50,0.00,28.09
20,500285,EQ,INE285B01017,18.96,0.00,18.96,3.50,0.00,22.46
20,500298,EQ,INE585A01020,14.30,0.00,14.30,3.50,0.00,17.80
20,500306,EQ,INE903A01025,24.73,0.00,24.73,3.50,0.00,28.23
20,500307,EQ,INE910A01012,11.49,0.00,11.49,3.50,0.00,14.99
20,500319,EQ,INE557C01017,21.43,0.00,21.50,3.50,0.00,25.00
20,500346,EQ,INE609A01010,20.72,0.00,21.50,3.50,0.00,25.00
20,500357,BE,INE425E01013,0.00,0.00,100.00,0.00,0.00,100.00
20,500358,EQ,INE783A01013,25.62,0.00,25.62,3.50,0.00,29.12
20,500360,EQ,INE350D01015,22.90,0.00,22.90,3.50,0.00,26.40
20,500365,EQ,INE731F01037,19.59,0.00,19.59,3.50,0.00,23.09
