116,KAMOPAINTS,INE0BTI01029,313.8,20
117,SULA,INE142Q01026,463.25,20
118,TPLPLASTEH,INE413G01022,42.45,100
119,SARDAEN,INE385C01013,1561.6,20
120,INDUSTOWER,INE121J01017,162.5,20
121,AIROLAM,INE801L01010,86.85,20.59
122,RICOAUTO,INE209B01025,104.9,21.14
123,IDBIGOLD,INF397L01554,5372.8,20
124,UCOBANK,INE691A01018,28.55,20
125,IRIS,INE864K01010,78.55,20
126,JUNIORBEES,INF732E01045,463.83,6
127,KFINTECH,INE138Y01010,351.6,20
128,FORTIS,INE061F01013,322.65,20
129,LAMBODHARA,INE112F01022,145.55,100
130,GATI,INE152B01027,132.65,20
131,ICICIMCAP,INF109KB1XT3,110.57,6.4
132,SOUTHWEST,INE980Y01015,150.95,100
133,BERGEPAINT,INE463A01038,666.65,20
134,OIL,INE274J01014,254.85,20
135,SCHNEIDER,INE839M01018,275.55,20
136,ITC,INE154A01025,465.85,9
137,LICNETFGSC,INF767K01MV5,23.68,10
138,AARVI,INE754X01016,134.8,23.8
139,ORIENTBELL,INE607D01018,523.75,20
140,EMAMILTD,INE548C01032,425.35,20
141,ZUARIIND,INE217A01012,154.15,20
142,SPLIL,INE978G01016,64.1,24.66
143,AHL,INE00ZE01026,282.15,20
144,CONTROLPR,INE663B01015,650.75,20
145,EBBETF0431,INF754K01LE1,1149.07,6
146,IMFA,INE919H01018,342.8,20
147,PRIMESECU,INE032B01021,133,20
148,L&TFH,INE498L01015,132.6,20
149,PFS,INE560K01014,19.9,20
150,3MINDIA,INE470A01017,27820.4,20
151,CONFIPET,INE552D01024,76.25,20
152,GUJGASLTD,INE844O01030,475.8,20
153,SETF10GILT,INF200KA1JT1,216.03,10
154,WHIRLPOOL,INE716A01013,1452.8,20
155,SOTL,INE035D01020,295.5,20
156,HISARMETAL,INE598C01011,153.05,22.75
157,CONSUMBEES,INF204KA1LD7,91.49,20
158,VIDHIING,INE632C01026,391,20
159,BBTCL,INE01EE01011,234.3,20
160,ADVENZYMES,INE837H01020,283.75,20
161,AXSENSEX,INF846K010Q0,65.43,6
162,VTL,INE825A01020,361.85,20
163,ICICIB22,INF109KB15Y7,67.53,20
164,JYOTHYLAB,INE668F01031,238,20
165,INDIANB,INE562A01011,310.05,20
166,MANKIND,INE634S01028,1727.5,20
167,LAOPALA,INE059D01020,456.15,20
168,GMDCLTD,INE131A01031,167.2,20.06
169,SESHAPAPER,INE630A01024,285.8,20
170,ASTRAL,INE006I01046,1785.65,20
171,ICICIBANKN,INF109KC15I8,45.19,20
172,PGIL,INE940H01014,576.05,22.55
173,TINPLATE,INE422C01014,343.7,20
174,SONACOMS,INE073K01018,534.3,20
175,HAVELLS,INE176B01034,1291.15,20
176,INTELLECT,INE306R01017,588.85,20
177,MAITHANALL,INE683C01011,1078.05,20
178,OPTIEMUS,INE350C01017,225.35,24.62
179,SAFARI,INE429E01023,2971.75,20
180,KKCL,INE401H01017,575,20
181,SAHYADRI,INE280H01015,377.95,20
182,BALPHARMA,INE083D01012,92.1,20
183,PFIZER,INE182A01018,3792.9,20
184,SADHNANIQ,INE888C01040,105.1,20
185,MADRASFERT,INE414A01015,82,25.61
186,RESPONIND,INE688D01026,179.1,20.48
187,MCX,INE745G01035,1576.55,20
188,VENUSREM,INE411B01019,295.45,100
189,RAJSREESUG,INE562B01019,41.45,23.06
190,AARON,INE721Z01010,233.95,100
191,DRREDDY,INE089A01023,5154.95,9
192,BHAGCHEM,INE414D01019,1420.9,20
193,DREDGECORP,INE506A01018,358.8,20
194,BHANDARI,INE474E01029,4.75,23.1
195,CARERATING,INE752H01013,714.4,20
196,TVTODAY,INE038F01029,198.8,20
197,PGEL,INE457L01011,1541.35,20
198,PARSVNATH,INE561H01026,7.8,23.93
199,OSWALGREEN,INE143A01010,23.9,20
200,WEIZMANIND,INE080A01014,97,100
201,ARVIND,INE034A01011,136.75,20
202,APCOTEXIND,INE116A01032,537.7,20
203,DCMNVL,INE08KP01019,158.75,20
204,DCBBANK,INE503A01015,125.1,20
205,RACE,INE084Q01012,267.6,20
206,RADIANTCMS,INE855R01021,91.05,20
207,BIOCON,INE376G01013,254.7,20
208,BIRLACORPN,INE340A01012,1204.1,20
209,MAYURUNIQ,INE040D01038,511.25,20
210,SIMPLEXINF,INE059B01024,33.85,25.68
211,CHEMCON,INE03YM01018,275.1,20
212,VADILALIND,INE694D01016,3204.65,20.72
213,DCXINDIA,INE0KL801015,263.45,20
214,SIRCA,INE792Z01011,356.8,20
215,ANDHRAPAP,INE435A01028,421.6,20
216,GRMOVER,INE192H01020,173.15,20
217,PIIND,INE603J01030,3679.3,20
218,JHS,INE544H01014,23.25,100
219,INDUSINDBK,INE095A01012,1367,13.9
220,STERTOOLS,INE334A01023,369.95,23
221,TATAPOWER,INE245A01021,225,20
222,NAHARINDUS,INE289A01011,123.9,20
223,FILATEX,INE816B01035,38.8,20
224,BRITANNIA,INE216A01030,5031.85,9
225,MSTCLTD,INE255X01014,367.95,20
226,INDRAMEDCO,INE681B01017,105.35,100
227,AXISILVER,INF846K011K1,72.07,20
228,IOLCP,INE485C01011,371.8,20
229,SDL26BEES,INF204KC1022,113.83,20
230,HNDFDS,INE254N01026,548.85,20
231,SGBNOV258,IN0020170109,5800,10
232,SGBOCT27VI,IN0020190388,5880,10
233,ORISSAMINE,INE725E01024,3933.95,20
234,BPCL,INE029A01011,386.2,10.1
235,ROTO,INE535D01029,373.4,20
236,SGBDE30III,IN0020220110,5934.49,10
237,GULPOLY,INE255D01024,250.35,20
238,ABB,INE117A01022,4369.65,20
239,APTUS,INE852O01025,249.05,20
240,SBC,INE04AK01028,20.85,100
241,EIMCOELECO,INE158B01016,676.05,100
242,NITINSPIN,INE229H01012,264.7,20
243,GOLDBEES,INF204KB17I5,50.03,20
244,KOTAKPSUBK,INF373I01023,440.84,20
245,SGBSEP24,IN0020160043,5850.11,10
246,REFEX,INE056I01017,602.4,27.29
247,GEECEE,INE916G01016,177.1,20
248,ALPHAGEO,INE137C01018,276.3,20
249,CYBERTECH,INE214A01019,132.15,100
250,SOLARA,INE624Z01016,377.45,20
251,MOM50,INF247L01536,195.66,6
252,SHALBY,INE597J01018,177.55,20
253,CEATLTD,INE482A01020,2515.55,20
254,ANDREWYU,INE449C01025,25.65,20
255,NSLNISP,INE0NNS01018,43.7,20
256,SGBOCT25V,IN0020170075,5940,10
257,MRF,INE883A01011,100602.85,20
258,APOLLOPIPE,INE126J01016,716,20
259,UTIBANKETF,INF789F1AUV1,45.62,20
260,SGBJUN28,IN0020200104,5826.14,10
261,VALIANTORG,INE565V01010,521.7,20.06
262,SYNGENE,INE398R01022,757.55,20
263,INFOBEAN,INE344S01016,500.5,20
264,ACC,INE012A01025,1794.7,20
265,SIYSIL,INE076B01028,561.8,20
266,GOLDSHARE,INF789F1AUX7,50.1,20
267,ONEPOINT,INE840Y01029,21.15,100
268,GRINDWELL,INE536A01023,2167.1,20
269,SHREECEM,INE070A01015,24017.3,20
270,PHARMABEES,INF204KC1089,13.9,20
271,NEOGEN,INE136S01016,1630.05,20
272,CLEAN,INE227W01023,1353.5,20
273,GRSE,INE382Z01011,579.85,21.43
274,TVSELECT,INE236G01019,414.55,23.79
275,SUKHJITS,INE450E01011,420.95,20
276,SPECIALITY,INE247M01014,228.3,20.47
277,JINDALPHOT,INE796G01012,347.15,23.46
278,NECCLTD,INE553C01016,19.25,25.34
279,KILITCH,INE729D01010,189.05,100
280,ICICIFIN,INF109KC17L8,19.41,20
281,ROLEXRINGS,INE645S01016,2192.2,20
282,WENDT,INE274C01019,10190.8,20
283,HCLTECH,INE860A01027,1124.5,9.15
284,JUBLPHARMA,INE700A01033,385.9,20
285,TIMKEN,INE325A01013,3387.9,20
286,SGBMAR28X,IN0020190552,5800,10
287,ASPINWALL,INE991I01015,226.95,22.77
288,IIFL,INE530B01024,540.05,20
289,AYMSYNTEX,INE193B01039,76.2,20
290,GOKUL,INE020J01029,30.55,20.71
291,PRITI,INE974Z01015,219.15,21.69
292,SALZERELEC,INE457F01013,346.9,21.92
293,AAREYDRUGS,INE198H01019,32.85,20
294,NIITLTD,INE161A01038,81.85,20
295,KAYNES,INE918Z01012,1591.8,20
296,RAMKY,INE874I01013,387.5,21.71
297,ADORWELD,INE045A01017,1251.15,20
298,STARCEMENT,INE460H01021,148.3,20
299,SPARC,INE232I01014,226.1,20
300,SGBJUL25,IN0020170034,5840,10
301,TI,INE133E01013,144.95,20
302,REPRO,INE461B01014,815.05,20.8
303,EXIDEIND,INE302A01020,251.1,20
304,ICICI5GSEC,INF109KC14A8,53.07,10
305,ACCURACY,INE648Z01023,10.5,100
306,KIRLFER,INE884B01025,483.8,20
307,THERMAX,INE152A01029,2286.75,20
308,INDOCO,INE873D01024,320.65,20
309,DMCC,INE505A01010,301.9,20
310,PALREDTEC,INE218G01033,155.45,23.99
311,VAISHALI,INE972X01014,122.9,20.7
312,WINDMACHIN,INE052A01021,58.2,100
313,DECCANCE,INE583C01021,499.05,20
314,GOKEX,INE887G01027,509.9,20
315,GILLETTE,INE322A01010,5122.8,20
316,DHAMPURSUG,INE041A01016,266.7,20
317,MODISONLTD,INE737D01021,74.3,20
318,IVC,INE050B01023,8.25,20
319,MOTILALOFS,INE338I01027,734.9,20
320,SGBOCT27,IN0020190370,5798.11,10
321,PROZONINTU,INE195N01013,25.75,21.45
322,SHANTIGEAR,INE631A01022,460.15,20
323,RBL,INE244J01017,865.4,20
324,JSWSTEEL,INE019A01038,810.6,11.69
325,TDPOWERSYS,INE419M01027,239.85,21.18
326,BAJAJHLDNG,INE118A01012,7176.7,20
327,TTML,INE517B01013,74.75,24.13
328,M&MFIN,INE774D01024,328.5,20
329,JAYSREETEA,INE364A01020,89.7,20
330,ICICISENSX,INF346A01034,726.03,6
331,EMAMIREAL,INE778K01012,68.75,20
332,GSLSU,INE0JSX01015,199.25,20
333,GANESHBE,INE388A01029,144.15,20
334,ORICONENT,INE730A01022,23.65,100
335,MANGALAM,INE584F01014,108.15,20
336,ROHLTD,INE283H01019,324,22.75
337,KNRCON,INE634I01029,248.25,20
338,MALLCOM,INE389C01015,1062.5,20
339,ITDC,INE353K01014,327.9,20
340,NAVKARCORP,INE278M01019,57.1,23.5
341,CTE,INE627H01017,65.5,100
342,IFCI,INE039A01010,13.15,20.43
343,HATHWAY,INE982F01036,15.4,20
344,SUTLEJTEX,INE645H01027,47.8,20
345,SHREYAS,INE757B01015,356.85,24.12
346,SMARTLINK,INE178C01020,166.3,20
347,TATASTLLP,INE674A01014,695.55,20
348,SASKEN,INE231F01020,937.8,20
349,RAIN,INE855B01025,163.45,20
350,DISHTV,INE836F01026,18.2,25.58
351,IRFC,INE053F01010,32.95,20
352,ALLSEC,INE835G01018,510.3,20
353,STYLAMIND,INE239C01020,1518.1,20
354,WIPRO,INE075A01022,389.95,9
355,JTLIND,INE391J01024,356.4,20
356,ATUL,INE100A01010,6698.5,20
357,GMRINFRA,INE776C01039,44.4,20
358,MONTECARLO,INE950M01013,795.65,20
359,NEWGEN,INE619B01017,625.7,20
360,NIACL,INE470Y01017,120.05,20
361,DIVISLAB,INE361B01024,3639.95,12.33
362,RSWM,INE611A01016,194.35,20
363,KPIGREEN,INE542W01017,834.8,23.71
364,MTNL,INE153A01019,19.4,21.15
365,PREMIERPOL,INE309M01012,110.9,100
366,ASTERDM,INE914M01019,314.2,20
367,INDIANHUME,INE323C01030,232.75,20
368,SHARDACROP,INE221J01015,544.35,20
369,CENTURYTEX,INE055A01016,901.7,20
370,GULFPETRO,INE586G01017,41.7,20
371,SGBAPR28I,IN0020200062,5867.04,10
372,FAZE3Q,INE963C01033,387.65,20
373,ICICITECH,INF109KC16I6,30.6,20
374,SWSOLAR,INE00M201021,288.45,20
375,ABSLAMC,INE404A01024,367.35,20
376,RAMASTEEL,INE230R01035,34.65,20.82
377,HDFC,INE001A01036,2765.45,9.26
378,AARTIDRUGS,INE767A01016,465.3,20
379,ELDEHSG,INE668G01021,770.05,20
380,BANKBEES,INF204KB15I9,456.61,20
381,IDFC,INE043D01016,110.3,20
382,SWELECTES,INE409B01013,426.3,20.94
383,BIRLAMONEY,INE865C01022,60.85,20
384,DIVOPPBEES,INF204KA1MS3,54.37,20
385,MURUDCERA,INE692B01014,40.4,100
386,ICEMAKE,INE520Y01019,384.3,21.77
387,SGBAUG29V,IN0020210129,5900.1,10
388,MAXVIL,INE154U01015,208.35,20.19
389,VINYLINDIA,INE250B01029,490.95,24.43
390,TCIEXP,INE586V01016,1515.3,20
391,TRENT,INE849A01020,1676.65,20
392,EBBETF0430,INF754K01KO2,1284.84,6
393,ALANKIT,INE914E01040,12.45,21.85
394,MFSL,INE180A01020,809.35,20
395,GLS,INE03Q201024,582.5,20
396,DIVGIITTS,INE753U01022,940.9,20
397,USK,INE0N0Y01013,29.95,20
398,CANTABIL,INE068L01016,1018.45,20
399,FINCABLES,INE235A01022,807.6,20
400,PVRINOX,INE191H01014,1421.7,20
401,TATACHEM,INE092A01019,996.3,20
402,ORIENTABRA,INE569C01020,41.3,20
403,UFO,INE527H01019,80.5,20
404,KAJARIACER,INE217B01036,1259.25,20
405,BHAGERIA,INE354C01027,158.85,20
406,SILVERBEES,INF204KC1402,69.65,20
407,APLLTD,INE901L01018,647.7,20
408,CAPLIPOINT,INE475E01026,821.95,20
409,SGBNV29VII,IN0020210178,5815,10
410,ARVSMART,INE034S01021,356.15,20
411,POLYCAB,INE455K01017,3546.7,20
412,IMPAL,INE547E01014,787.25,20
413,BSOFT,INE836A01035,345.95,20
414,AJANTPHARM,INE031B01049,1406.6,20
415,HAL,INE066F01012,3776.45,20
416,ALKALI,INE773I01017,111.1,100
417,GEPIL,INE878A01011,160.6,20
418,MANALIPETC,INE201A01024,66.8,20
419,ACI,INE128X01021,537.9,20
420,HONAUT,INE671A01010,43369.85,20
421,SIEMENS,INE003A01024,3647.45,20
422,MAZDOCK,INE249Z01012,1447.15,22.27
423,SILVERTUC,INE625X01018,378,20
424,HINDCOPPER,INE531E01026,118,20
425,TRIDENT,INE064C01022,33.45,20
426,SGBJUN29II,IN0020210061,5813.66,10
427,SARLAPOLY,INE453D01025,44.55,20
428,AUBANK,INE949L01017,763.75,20
429,TIDEWATER,INE484C01030,1027.6,20
430,AIRAN,INE645W01026,17.9,20
431,MOREPENLAB,INE083A01026,30.1,20.07
432,SDL24BEES,INF204KB18W4,114.49,20
433,SGBAUG24,IN0020160027,5880.05,10
434,KDDL,INE291D01011,1472.7,20.56
435,IIFLSEC,INE489L01022,60.7,20
436,SHYAMCENT,INE979R01011,19.55,20
437,SAH,INE035801013,96.9,20
438,CREST,INE559D01011,217.05,20
439,UPL,INE628A01036,660.1,10.74
440,SGBJUL27,IN0020190081,5848.99,10
441,MARKSANS,INE750C01026,91.35,20
442,SHREYANIND,INE231C01019,191.55,100
443,SAREGAMA,INE979A01025,402.95,20
444,DAAWAT,INE818H01020,128.3,20
445,SHIVAMAUTO,INE637H01024,27.05,20
446,LINC,INE802B01019,692.75,20.51
447,INDOBORAX,INE803D01021,128.2,20
448,AETHER,INE0BWX01014,1050.5,20
449,DCAL,INE385W01011,139.4,21.57
450,SHOPERSTOP,INE498B01024,811.25,20
451,BANARISUG,INE459A01010,2768.3,20
452,HCC,INE549A01026,20.15,26.85
453,MAXIND,INE0CG601016,153.95,20
454,POLICYBZR,INE417T01026,700.5,20
455,CENTURYPLY,INE348B01021,681.8,20
456,HDFCLIFE,INE795G01014,668.25,11.86
457,BAJAJELEC,INE193E01025,1234.9,20
458,CLSEL,INE419D01026,163.35,20
459,NDRAUTO,INE07OG01012,919.65,100
460,NELCO,INE045B01015,701.8,20
461,RSYSTEMS,INE411H01032,404.3,20
462,ATULAUTO,INE951D01028,329.5,20.03
463,NETF,INF277K015R5,203.87,7.45
464,ECLERX,INE738I01010,1753,20
465,HIKAL,INE475B01022,298,20
466,NAUKRI,INE663F01024,4331.85,20
467,APARINDS,INE372A01015,3383.05,22.92
468,TRITURBINE,INE152M01016,401.1,20
469,SOUTHBANK,INE683A01023,21.35,20
470,JAIBALAJI,INE091G01018,84,100
471,MEGASOFT,INE933B01012,31.25,24.5
472,HOMEFIRST,INE481N01025,788.55,20
473,PUNJABCHEM,INE277B01014,871.35,20
474,HARDWYN,INE626Z01029,42.75,24.03
475,KRITI,INE479D01038,127.45,20.62
476,ALOKINDS,INE270A01029,16.2,21.2
477,SHARIABEES,INF732E01128,419.1,20
478,YAARI,INE126M01010,11.9,100
479,NILKAMAL,INE310A01015,2438,20
480,HCL-INSYS,INE236A01020,13.8,20
481,EVERESTIND,INE295A01018,854.6,20
482,SAKUMA,INE190H01024,14.05,22.15
483,DENORA,INE244A01016,1893.1,26.08
484,GREENPOWER,INE999K01014,11.1,24.39
485,BODALCHEM,INE338D01028,74.55,20
486,PEL,INE140A01024,940.35,20
487,COMPUSOFT,INE453B01029,21.15,23.06
488,GMMPFAUDLR,INE541A01023,1473.85,20
489,DBOL,INE0I3401014,168.9,20
490,SUMICHEM,INE258G01013,430.15,20
491,APLAPOLLO,INE702C01027,1308.1,20
492,GOODLUCK,INE127I01024,446.9,20
493,TREJHARA,INE00CA01015,69.8,100
494,PATINTLOG,INE529D01014,14.3,20.98
495,MAWANASUG,INE636A01039,97.65,21.76
496,LIBERTSHOE,INE557B01019,237.25,21.55
497,JAYNECOIND,INE854B01010,22.85,20
498,KTKBANK,INE614B01018,190.35,20
499,ORIENTCEM,INE876N01018,137,20
500,RAYMOND,INE301A01014,1802.75,20.15
501,ASIANENE,INE276G01015,142.65,100
502,POLYPLEX,INE633B01018,1310.4,20
503,MUNJALSHOW,INE577A01027,140.05,20
504,KOPRAN,INE082A01010,176.6,22.02
505,BOMDYEING,INE032A01023,109.7,20.11
506,GIPCL,INE162A01010,113.6,20
507,SGBJUL28IV,IN0020200146,5858.45,10
508,STEELXIND,INE503B01021,14.05,20.15
509,TRIVENI,INE256C01024,278.55,20
510,VAKRANGEE,INE051B01021,16.2,20.97
511,IFBAGRO,INE076C01018,569.25,20
512,PSPPROJECT,INE488V01015,723.3,20
513,JASH,INE039O01011,1200.5,20
514,SGBOCT25,IN0020170059,5820.01,10
515,MASTEK,INE759A01021,1945.65,20
516,CARTRADE,INE290S01011,487.35,20
517,PILITA,INE600A01035,9.25,100
518,PERSISTENT,INE262H01013,4748.2,20
519,LODHA,INE670K01029,675.75,20
520,RADICO,INE944F01028,1347.9,20
521,PANACEABIO,INE922B01023,125.05,20
522,HARRMALAYA,INE544A01019,134.8,20
523,RTNINDIA,INE834M01019,39.5,21.35
524,GALAXYSURF,INE600K01018,2618.6,20
525,VASCONEQ,INE893I01013,42.45,22.6
526,NURECA,INE0DSF01015,356.75,100
527,SGBD29VIII,IN0020210228,5822.61,10
528,DSPSILVETF,INF740KA1RE3,70.09,20
529,BALAXI,INE618N01014,519.15,20
530,CHEMFAB,INE783X01023,318.25,21.03
531,HBLPOWER,INE292B01021,159.9,22.4
532,APCL,INE071F01012,181.75,20
533,NATCOPHARM,INE987B01026,683.85,20
534,BANDHANBNK,INE545U01014,228.6,20
535,SGBAUG28V,IN0020200161,5920.66,10
536,HDFCNIFIT,INF179KC1DX1,294.99,20
537,MGL,INE002S01010,1100,20
538,MAHABANK,INE457A01014,31.55,20
539,GODREJIND,INE233A01035,488.45,20
540,SHRIRAMFIN,INE721A01013,1723.2,20
541,FEDERALBNK,INE171A01029,133.9,20
542,DOLLAR,INE325C01035,373.45,20
543,WHEELS,INE715A01015,801.75,20
544,BFUTILITIE,INE243D01012,383.15,20
545,TRIL,INE763I01026,99.65,24.97
546,SGBMAY25,IN0020170018,5840.25,10
547,ONWARDTEC,INE229A01017,485.25,21.59
548,SGBMAR24,IN0020150119,5895.33,10
549,BOROLTD,INE02PY01013,412.25,20
550,HDFCSILVER,INF179KC1DI2,69.6,20
551,ALKYLAMINE,INE150B01039,2531.3,20
552,PETRONET,INE347G01014,228.55,20
553,LAXMIMACH,INE269B01029,13667.75,20
554,ESCORTS,INE042A01014,2285.85,20
555,ORBTEXP,INE231G01010,182.8,100
556,FCL,INE045J01026,282.7,20.81
557,BORORENEW,INE666D01022,480.25,20
558,SETFNIF50,INF200KA1FS1,200.82,6
559,SGBN28VIII,IN0020200286,5811.11,10
560,GREENPANEL,INE08ZM01014,345.1,20
561,OMINFRAL,INE239D01028,49.35,100
562,ABSLBANETF,INF209KB17D5,45.19,20
563,NOCIL,INE163A01018,205.45,20
564,CGPOWER,INE067A01029,388.65,20
565,TARC,INE0EK901012,64.55,20
566,SELAN,INE818A01017,345.3,21.35
567,AUTOIND,INE718H01014,70,20.88
568,RUBYMILLS,INE301D01026,209.8,22.78
569,DIAMONDYD,INE393P01035,775.35,20
570,TCPLPACK,INE822C01015,1437.35,20.59
571,PRAKASH,INE603A01013,76.8,20
572,GTPL,INE869I01013,114.55,20
573,SMLT,INE017W01010,281.55,100
574,CHOLAFIN,INE121A01024,1151.35,20
575,MONARCH,INE903D01011,281.3,23.87
576,SHARDAMOTR,INE597I01028,826.9,20
577,ABSLNN50ET,INF209KB16D7,44.95,6.56
578,SETFNN50,INF200KA1598,460.5,6.1
579,SEQUENT,INE807F01027,87.45,20.92
580,AJOONI,INE820Y01021,4.6,100
581,M&M,INE101A01026,1551.4,10.33
582,UNOMINDA,INE405E01023,575.8,20
583,TIRUPATIFL,INE319Y01024,7.6,100
584,UGARSUGAR,INE071E01023,125,21.4
585,JWL,INE209L01016,172.6,22.97
586,NACLIND,INE295D01020,87.65,20
587,AVTNPL,INE488D01021,89,20
588,GLOBAL,INE291W01029,171.75,100
589,RGL,INE722H01024,103.5,20
590,GRPLTD,INE137I01015,3488.85,100
591,MMTC,INE123F01029,32.15,20
592,AUTOAXLES,INE449A01011,2206.3,20
593,ELGIEQUIP,INE285A01027,546.35,20.38
594,IZMO,INE848A01014,187.95,100
595,TOKYOPLAST,INE932C01012,94.35,20
596,MID150BEES,INF204KB1V68,137.33,6.09
597,RML,INE050H01012,674.3,20.76
598,FOODSIN,INE976E01023,188.3,20
599,KRITINUT,INE798K01010,59.1,20
600,SDBL,INE480C01020,300.05,21.57
601,JCHAC,INE782A01015,1031.95,20
602,TIPSFILMS,INE0LQS01015,506.65,22.56
603,PGHH,INE179A01014,14529.6,20
604,SANSERA,INE953O01021,902,20
605,RPGLIFE,INE105J01010,927.5,20
606,ESSARSHPNG,INE122M01019,11.4,100
